,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,load_centrality
CMK3,0.02195306585919758,4.7182466662784595e-29,11843315223.269176,0.0003914115877798853,5.254615132159648e-06
PYRG1,0.05526116578349735,4.7182466662784595e-29,4.633037459914375e+99,0.0012422955276719441,1.085440765933853e-05
PYRG2,0.16654049962149886,4.7182466662784595e-29,9.308416861251072e+91,0.0006425150426495093,2.695289229659342e-05
CDD,0.11960635881907646,4.9069765329295974e-29,0.0,0.0003939646583922562,0.0
CMK2,0.026495079485238455,4.7182466662784595e-29,5.307514982720989e+74,0.0006174121259119361,0.005047938494296234
NRDZ2,0.22710068130204392,4.7182466662784595e-29,165113.83340687287,0.0007887612987198429,3.846233207444e-05
THYA,0.005299015897047691,4.7182466662784595e-29,0.0,0.000267348824826357,1.5700268717976123e-06
PYRE,0.006056018168054504,4.7182466662784595e-29,216764403.73697978,0.00045988867019179175,0.0007307595746086182
PYR,0.380772142316427,4.7182466662784595e-29,8.742380716662014e+92,0.0016223070924873937,7.10893934118214e-05
MEZ,0.25965177895533686,4.7182466662784595e-29,2.625732771424327e+93,0.002524110012001684,0.04859023778013858
ACYP,0.1279333838001514,4.7182466662784595e-29,1.494559112695417e+86,0.0004449419408553437,4.0169457956795735e-06
LIDD2,0.03330809992429977,4.7182466662784595e-29,1.8668174613963383e+48,0.0005338518287047748,1.9043243877428645e-05
ACKA2,0.028766086298258893,4.7182466662784595e-29,2.171049307077346e+97,0.0006381151623489111,4.227782325131063e-06
ISUCC,0.12490537471612415,4.7182466662784595e-29,2.652302425654328e+64,0.00047552825263183734,1.1033474526971823e-05
NADA,0.23618470855412566,4.7182466662784595e-29,0.0,0.0002685706029573508,4.083888829161061e-05
NADB2,0.00757002271006813,4.7182466662784595e-29,0.010718216642759924,0.00016755615183124435,0.01062906706710835
CYD,0.23012869038607114,4.7182466662784595e-29,100301.65824701883,0.00028222178168104523,0.001440385255192164
ATP,0.6267978803936411,4.7182466662784595e-29,4.496900898625491e+124,0.009002305755430933,0.002333398055743704
NDH,0.1506434519303558,4.7182466662784595e-29,1.3464364943278873e+93,0.0007191825125727366,2.7807866643157682e-05
QCRCTA,0.3202119606358819,4.7182466662784595e-29,4.43009340619891e+92,0.0008573442705679206,5.2972661041249666e-05
SDH1,0.018925056775170326,4.7182466662784595e-29,1026497.1344492137,0.0004996342394134145,0.005012232410970259
FRD,0.01968205904617714,4.7182466662784595e-29,32462.8644781585,0.00043965190804583183,0.008179028240131543
MQO,0.013626040878122634,4.7182466662784595e-29,1828.884775229808,0.00023929805208777147,1.7903637769892217e-05
NUO,0.15215745647236942,4.7182466662784595e-29,1.3480699072264485e+93,0.0007191825125727366,0.0007502523596392627
RIBF2,0.04466313398940197,4.7182466662784595e-29,1.141608671808405e+74,0.0003481602677356196,3.7314599312661505e-05
RIBC,0.004542013626040878,4.7182466662784595e-29,0.0,0.00011843915227582596,1.3063388657371963e-05
RIBD1,0.10673732021196064,4.7182466662784595e-29,1.997553784934673e+87,0.0007019947273887115,7.0507362471319796e-06
RIBD2,0.12112036336109008,4.7182466662784595e-29,1.6787896600455617e+50,0.00044552469880295293,4.304945925626313e-06
A6RP,0.1264193792581378,4.7182466662784595e-29,2.060008418484711e+87,0.00042240371413766324,9.955141705738158e-06
RIBA1,0.004542013626040878,4.7182466662784595e-29,0.0014279815566719427,0.00017412176096838448,0.0014375483720337893
RIBA2,0.11733535200605602,4.7182466662784595e-29,2.0294010923573245e+50,0.0004249009447429461,3.725084392691244e-06
FMN,0.3679031037093111,4.7182466662784595e-29,5.606136359891085e+99,0.0011970786834607974,0.0007868243930374279
RIBF1,0.02725208175624527,4.7182466662784595e-29,5.184384062676638e+80,0.0004200458624249552,0.002146010277617291
RIBFL,0.47464042392127176,4.7182466662784595e-29,3.2648756055082473e+92,0.005892771810873704,0.001476332445105151
RIBH,0.23391370174110523,4.7182466662784595e-29,3.0337172032976538e+72,0.00019338519957001039,0.0007831264102727504
PTRSC,0.009084027252081756,4.7182466662784595e-29,220532.22592131956,0.00023235038197086462,1.2148199592186623e-05
SAMA,0.09689629068887207,4.7182466662784595e-29,3.436428152495429e+42,0.000666393247008479,0.0007232715450834351
SPEE,0.1680545041635125,4.7182466662784595e-29,0.0,0.0001938511814635126,5.007446901312575e-05
PAPA2,0.06737320211960636,4.7182466662784595e-29,1166228750.1270814,0.00042789150381133696,8.611746362260748e-05
PAPA1,0.06585919757759273,4.7182466662784595e-29,2.2685515577741706e+17,0.00013627534491407424,2.023422682469291e-05
TRESU,0.004542013626040878,4.7182466662784595e-29,9.882594980541502e+79,0.0003990190365193151,3.788912814277394e-06
MMPL8,0.06510219530658592,4.7182466662784595e-29,0.0,0.000133361263602717,1.2792102095377056e-05
SIRA2,0.3126419379258138,4.7182466662784595e-29,2.2638945497365763e+88,0.0006503560814720212,6.407898427811602e-05
CYSQ1,0.1264193792581378,4.7182466662784595e-29,1.3167413873611057e+120,0.0005635311325799918,0.0006521280626861344
CYSQ2,0.12566237698713095,4.7182466662784595e-29,1.494559112695417e+86,0.0004136150839955133,4.4064956183023205e-06
CYSD,0.013626040878122634,4.7182466662784595e-29,7.852744269341407,0.0003239254370184394,2.63083601401356e-06
CYSN,0.024224072672218017,4.7182466662784595e-29,1789695867.5036998,0.0003930016109532254,0.00144474974781926
CYSH,0.013626040878122634,4.7182466662784595e-29,0.0,0.00016094045328694928,4.364349450995544e-06
ISPH1,0.34065102195306585,4.7182466662784595e-29,5.528724883314357e+96,0.0006746696574158821,0.11450184696579448
ISPH2,0.6320968962906889,4.7182466662784595e-29,1.9842335171868336e+97,0.0013121025074034971,0.0008325809961215374
ISPG,0.3096139288417865,4.7182466662784595e-29,1.322622204843533e+97,0.0006828695346479944,3.8699756930040914e-05
ISPF,0.003028009084027252,4.7182466662784595e-29,0.0,0.00014492135174732994,2.3101183609317784e-06
ISPE,0.02195306585919758,4.7182466662784595e-29,7.668281913786851e+52,0.00048526871450448603,0.0007337934673484356
ISPD,0.006813020439061317,4.7182466662784595e-29,162323013.42299497,0.0008505493168564645,3.5852480967500875e-06
UDPP,0.00984102952308857,4.7182466662784595e-29,45665394852.69804,0.00039550891783295356,0.0007529286681820177
IDSA1,0.005299015897047691,4.7182466662784595e-29,1.0037228693263852e-05,0.00012283757959682078,7.837032202821523e-06
IDI,0.009084027252081756,4.7182466662784595e-29,3.494268073610813e-05,0.00012282978567814396,4.4764930147774016e-05
DXS2,0.028766086298258893,4.7182466662784595e-29,1.244904555818765e+51,0.0008103182864318872,2.9261525164426617e-06
DXR,0.10673732021196064,4.7182466662784595e-29,6.559688345643454e+99,0.0007329776668881755,1.030215165330283e-05
FPP,0.006813020439061317,4.7182466662784595e-29,0.000747174079764454,0.00015830273227501352,0.0007406270760370899
IDSA12,0.005299015897047691,4.7182466662784595e-29,1.5590859013520902e-06,0.0001546260312002198,5.897168984590884e-06
CYSA12,0.14155942467827404,4.7182466662784595e-29,2.188882544644902e+96,0.0005830546359227226,5.931624991859132e-06
CYSA11,0.14307342922028765,4.7182466662784595e-29,1.3212569568568435e+113,0.0006806626550808449,0.0007230477357737682
TNO3,0.25813777441332325,4.7182466662784595e-29,6.842973789805335e+87,0.001000201903694022,0.0014991095354687355
TLEUA,0.1453444360333081,4.7182466662784595e-29,2.400630238322121e+72,0.0006940584771432551,0.0007218801324045407
AMT,0.028009084027252083,4.7182466662784595e-29,3.0865751464959096e+101,0.00103574240262136,0.0014475391714544419
YJCE,0.25510976532929597,4.7182466662784595e-29,5.3844834699383035e+35,0.0007641279276293686,0.0014676607052778595
TH2,0.0,0.0,0.0,0.0001174186253561024,0.0
TDGLUB,0.14307342922028765,4.7182466662784595e-29,1.2003146604756029e+72,0.0008114263539631425,0.001449455164500264
TGABAB,0.14383043149129449,4.7182466662784595e-29,1.2003146604755118e+72,0.0006291536335293096,0.0007354643791255828
GLNH2,0.14383043149129449,4.7182466662784595e-29,2.188882544495446e+96,0.000605772564997102,0.0007356654488888972
TEICN,0.006056018168054504,4.7182466662784595e-29,0.0014589498313949487,0.0003909959339318045,0.001448591270363571
DCTA1A,0.1445874337623013,4.7182466662784595e-29,4.377765200816993e+96,0.0006970708465034142,0.0007329361799756916
DCTA1B,0.1445874337623013,4.7182466662784595e-29,2.188882544644902e+96,0.0006391373846393498,0.0007354703833255001
TDPMB,0.14307342922028765,4.7182466662784595e-29,1.2003146604755018e+72,0.0006350446285129309,0.000735464386164293
USPA4,0.1453444360333081,4.7182466662784595e-29,1.9255593450065165e+120,0.0007659845556818042,0.0007354643653154551
USPA3,0.1461014383043149,4.7182466662784595e-29,2.4006311556931827e+72,0.0007037063830428565,0.0007289906983862824
TADN,0.10825132475397427,4.7182466662784595e-29,1.6045602349608551e+91,0.0007416138193722332,0.0007220583163007505
TVALB,0.14307342922028765,4.7182466662784595e-29,1.2003146604755287e+72,0.0005906638514995887,0.000735464386164293
MNTH,0.25813777441332325,4.7182466662784595e-29,1.967935526631164e+95,0.0007966235674637818,5.122763295159505e-05
TLEUB,0.14307342922028765,4.7182466662784595e-29,1.2003146604755152e+72,0.0005816530591925499,0.000735464386164293
TETH,0.2573807721423164,4.7182466662784595e-29,4.7788883844571253e+89,0.0008936963227258633,0.0014958772083129045
TKB,0.14155942467827404,4.7182466662784595e-29,1.2003146604755018e+72,0.0005807922421459294,5.904383178146809e-06
TCADA,0.11355034065102196,4.7182466662784595e-29,4.532868739932238e+90,0.0007294125050497922,0.0021702355807646408
TLLAC,0.25889477668433003,4.7182466662784595e-29,1.0653621410525077e+88,0.0008688643916320668,0.0015011310814617923
GLNH1,0.15594246782740348,4.7182466662784595e-29,4.379813584080502e+96,0.0006953195920277645,0.0007381402871210131
TCO2,0.11203633610900833,4.7182466662784595e-29,766184.9993404563,0.0016224951188783454,0.0014464573978640012
TTAG,0.005299015897047691,4.7182466662784595e-29,0.0014589498313949487,0.00026109413739414496,0.0014520961786467644
TDAG,0.005299015897047691,4.7182466662784595e-29,0.0014589498313949487,0.0005242802337927835,0.0014491880972251942
THEXC,0.005299015897047691,4.7182466662784595e-29,0.0014589498313949487,0.00041309447325962173,0.0014476100332114152
TTYR,0.2611657834973505,4.7182466662784595e-29,7.771128453285689e+48,0.0008660975723198105,0.0014979586439337323
BACA,0.14307342922028765,4.7182466662784595e-29,1.8349538963755598e+101,0.0006635814277777775,0.0007259040920057881
SUGL,0.18470855412566237,4.7182466662784595e-29,0.0007157112380429602,0.0009498793601304565,0.0007685484357330224
T4HBZA,0.001514004542013626,4.72566237698713e-29,0.0007306218888353635,0.00011867857017607532,0.0007306218888353635
NICT1,0.14155942467827404,4.7182466662784595e-29,3.9845139345131834e+94,0.0005807922421459294,5.9114622267839705e-06
THYXN,0.004542013626040878,4.7182466662784595e-29,0.0014589498313949487,0.0010891819209466868,0.001453470486549815
TAC,0.2634367903103709,4.7182466662784595e-29,7.125415075625626e+91,0.0011304469054093428,0.009844597759889691
TG3P,0.009084027252081756,4.7182466662784595e-29,2.6931883619686353e+99,0.0005617490061549152,0.0014524263244205143
TAKG,0.2732778198334595,4.7182466662784595e-29,9.091108091075571e+90,0.0010522485250119293,0.0015101041671888814
TLAC,0.2573807721423164,4.7182466662784595e-29,2.130724282105014e+88,0.0009921073798864332,0.0014958772083129045
TAN,0.003028009084027252,4.7182466662784595e-29,0.0014589498313949487,0.0003119707594258181,0.001457202652427516
TPYRI,0.003028009084027252,4.7182466662784595e-29,0.0014589498313949487,0.00021739145170142317,0.0014519921110307163
T9OCD,0.003028009084027252,4.7182466662784595e-29,0.0014589498313949487,0.00038127458080884267,0.0014518985381166503
TXAN,0.002271006813020439,0.00019373894955563607,0.0007162847246117496,0.00021722274026453287,0.0007162847246117496
DCTA2B,0.14988644965934897,4.7182466662784595e-29,2.188925661109195e+96,0.0008941501865542589,0.0007354056327106423
TCYSA,0.15215745647236942,4.7182466662784595e-29,8.445921033066383e+77,0.0006956696900168163,0.0007335163489476602
TCITR,0.003785011355034065,4.7182466662784595e-29,0.0014589498313949487,0.0003493448452082065,0.0014515336115135432
TCITB,0.14307342922028765,4.7182466662784595e-29,1.2003146604755018e+72,0.0005949286951634524,0.000735464386164293
TCELB,0.14155942467827404,4.7182466662784595e-29,1.2003146604755018e+72,0.0006635814277777775,0.0007216704817865544
TDGLUA,0.14307342922028765,4.7182466662784595e-29,2.4006302383222962e+72,0.0007061066336148037,0.0007222603752835876
USPA1,0.1453444360333081,4.7182466662784595e-29,2.4006302383220934e+72,0.0006970947563559176,0.0007230194637941994
TFRUB,0.012869038607115822,4.7182466662784595e-29,137027.54180367934,0.000572567440003599,0.0007441661668277776
TRIFL,0.004542013626040878,4.7182466662784595e-29,0.01631609288563518,0.0002785764996728772,0.0014505581767439925
TCOIIA,0.14307342922028765,4.7182466662784595e-29,2.4006293209510037e+72,0.0006806626550808449,0.0007219978907178261
TCOIIB,0.14155942467827404,4.7182466662784595e-29,1.2003146604755018e+72,0.0005830546359227226,5.904383178146809e-06
PSTS1B,0.13096139288417866,4.7182466662784595e-29,3.723366616953067e+92,0.0005637773128693471,0.0007337342651530899
PSTS1A,0.14155942467827404,4.7182466662784595e-29,3.72336732837254e+92,0.0007189704920905052,0.0007209559278878697
CTPD2,0.14155942467827404,4.7182466662784595e-29,2.188882544644902e+96,0.0005807922421459294,5.923175122181222e-06
CTPD1,0.14155942467827404,4.7182466662784595e-29,4.377765089289804e+96,0.0005807922421459294,5.922497711160755e-06
TGSN,0.10673732021196064,4.7182466662784595e-29,1.5885236033608438e+89,0.0007416138193722332,0.0007215444321048875
TCYSB,0.1445874337623013,4.7182466662784595e-29,1.2003197671754798e+72,0.0006124081566364208,0.0007354754406532867
VIUB,0.14307342922028765,4.7182466662784595e-29,1.2003146604755018e+72,0.0006635814277777775,0.0007216197003813919
TH2O,0.3308099924299773,4.7182466662784595e-29,4.764754949732843e+71,0.0004923705134365875,0.001482879954131569
TMAN,0.014383043149129447,4.7182466662784595e-29,0.0007204226519992949,0.0006224694974578143,0.0007300100490524882
TCL1,0.14155942467827404,4.7182466662784595e-29,2.4006293209510037e+72,0.0005807922421459294,5.903827005474952e-06
TCL2,0.14155942467827404,4.7182466662784595e-29,1.2003146604755018e+72,0.0005807922421459294,5.904383178146809e-06
ROCE2,0.1468584405753217,4.7182466662784595e-29,1.2754738630063894e+85,0.0006374941425359516,1.3533396877742061e-05
MGTE2,0.14155942467827404,4.7182466662784595e-29,7.885252121101529e+94,0.0005807922421459294,5.913053260321124e-06
THEPD,0.003028009084027252,4.7182466662784595e-29,0.0014589498313949487,0.00029070464711609435,0.0014519011195493496
NICT2,0.14155942467827404,4.7182466662784595e-29,1.9922569672565917e+94,0.0005807922421459294,5.912067978814977e-06
TPYR,0.2747918243754731,4.7182466662784595e-29,1.379219379715183e+87,0.0011979454179962346,0.0015018963210810385
TCITA,0.14383043149129449,4.7182466662784595e-29,2.4006302383220934e+72,0.0006947544913609255,0.0007568495556942017
TGABAA,0.14307342922028765,4.7182466662784595e-29,2.400630238322113e+72,0.0006965492322418892,0.0007218039083497922
PROZ2,0.14307342922028765,4.7182466662784595e-29,3.723366616953067e+92,0.000586166965403383,0.0007354711816039245
TAD,0.2611657834973505,4.7182466662784595e-29,3.59906059070393e+91,0.002320180912487562,0.001498744019795461
TVALA,0.1453444360333081,4.7182466662784595e-29,2.400630238322147e+72,0.0006945311032196963,0.0007217783353445647
TDA,0.2604087812263437,4.7182466662784595e-29,2.8725424294099675e+90,0.0010996230266361985,0.0014960730753947925
ROCE3,0.1445874337623013,4.7182466662784595e-29,6.3773705335484985e+84,0.0006097607184955868,0.000735722720042704
TFOL,0.004542013626040878,4.7182466662784595e-29,0.001458949831394949,0.00022694236719661106,0.001450010089405846
TTRE,0.01514004542013626,4.7182466662784595e-29,0.0014375932663108612,0.0006224694974578143,0.0014390777968538286
TLAAA,0.001514004542013626,4.72566237698713e-29,0.0007306218888353635,0.00012086570523524751,0.0007306218888353635
MODA2,0.14155942467827404,4.7182466662784595e-29,7.885252121101529e+94,0.000580224607494635,5.99497991302749e-06
MODA1,0.14231642694928084,4.7182466662784595e-29,1.5770504242203057e+95,0.0005807756003567844,0.0007348138702801653
TGLYCO,0.003028009084027252,4.7182466662784595e-29,0.0014589498313949487,0.0005476562998545564,0.0014585484215678668
TFRUA,0.015897047691143074,4.7182466662784595e-29,0.02382163642865339,0.000572567440003599,0.0007278951991078725
TILEA,0.1453444360333081,4.7182466662784595e-29,2.4006302383222017e+72,0.0006946224331245055,0.0007217543443167494
TILEB,0.14307342922028765,4.7182466662784595e-29,1.2003146604755562e+72,0.0005924051776099149,0.000735464386164293
TTHRB,0.14307342922028765,4.7182466662784595e-29,1.2003146604755018e+72,0.0005922892103315337,0.000735464386164293
TTHRA,0.14912944738834216,4.7182466662784595e-29,2.4006302383226717e+72,0.0006946152401099566,0.001446360682478452
CTPI1,0.14155942467827404,4.7182466662784595e-29,4.377765089289804e+96,0.0005807922421459294,5.922497711160755e-06
CTPI2,0.14155942467827404,4.7182466662784595e-29,2.188882544644902e+96,0.0005807922421459294,5.923175122181222e-06
CHAA,0.0,0.0,0.0,0.0001174186253561024,0.0
TINS,0.10673732021196064,4.7182466662784595e-29,2.7642194245018564e+89,0.0007416138193722332,0.0007215325163486633
DCTA3B,0.1468584405753217,4.7182466662784595e-29,2.188883074404288e+96,0.000781165670570523,0.0007354327897921637
DCTA3A,0.1453444360333081,4.7182466662784595e-29,4.377765591162156e+96,0.0007045401937540292,0.0007270080194499391
TPPCH,0.001514004542013626,0.000757002271006813,0.0007162847246117496,0.00021722274026453287,0.0007162847246117496
TPNTO,0.003028009084027252,4.7182466662784595e-29,0.0014589498313949487,0.0002619968559178263,0.0014531081956963823
TKA,0.14155942467827404,4.7182466662784595e-29,2.4006293209510037e+72,0.0005807922421459294,5.903827005474952e-06
SMET,0.25813777441332325,4.7182466662784595e-29,1.4043533575943677e+92,0.0008941666564719892,0.001497257357549143
GSHT,0.14231642694928084,4.7182466662784595e-29,2.188882544495446e+96,0.0006635814277777775,0.0014500038152376444
CYCA4,0.2626797880393641,4.7182466662784595e-29,5.907986562346517e+102,0.0008873404031536811,0.0015011301372498877
CYCA5,0.2657077971233914,4.7182466662784595e-29,2.9539932811732584e+102,0.0009194106163112499,0.0015100081102235353
CYCA1,0.25889477668433003,4.7182466662784595e-29,1.1815973124693028e+103,0.0008676498431951846,0.00221511908569309
CYCA2,0.14837244511733536,4.7182466662784595e-29,4.693268871470483e+96,0.000695748475409881,0.0007374169295908224
MCE4A,0.14231642694928084,4.7182466662784595e-29,7.885252121101529e+94,0.0006635814277777775,0.0007310530538003039
TPHE,0.25965177895533686,4.7182466662784595e-29,2.6634053894290195e+87,0.00089131425508639,0.0014959674942374823
THEXD,0.005299015897047691,4.7182466662784595e-29,0.0014589498313949487,0.00039891714767327513,0.0014476665066930066
MGTE1,0.14155942467827404,4.7182466662784595e-29,1.5770504242203057e+95,0.0005807922421459294,5.912441151635243e-06
TO2,0.018925056775170326,0.0,0.0,0.0001174186253561024,0.0
TGLUB,0.16124148372445118,4.7182466662784595e-29,1.2003153700552763e+72,0.0009312134586638688,0.0007354654324151322
TDPMA,0.14307342922028765,4.7182466662784595e-29,2.4006302383220934e+72,0.0006968547991636585,0.002163797072356823
TMLTB,0.14231642694928084,4.7182466662784595e-29,1.9255593450051132e+120,0.0006899966776264223,5.904379589936021e-06
TMLTA,0.14383043149129449,4.7182466662784595e-29,2.4006293209510037e+72,0.000683789975489072,0.0007229631145094062
PROZ3,0.14155942467827404,4.7182466662784595e-29,7.446733233906134e+92,0.000580224607494635,5.907224866720942e-06
PROZ1,0.1461014383043149,4.7182466662784595e-29,7.446734656745077e+92,0.0006942948981538252,0.0014318631976443868
USPA2,0.14307342922028765,4.7182466662784595e-29,1.2003146604755018e+72,0.0006397277005724689,0.000735464386164293
THEXN,0.003028009084027252,4.7182466662784595e-29,0.0014589498313949487,0.0004024045608100118,0.0014519012062065072
TGLUA,0.1635124905374716,4.7182466662784595e-29,6.397645863899915e+73,0.0007123768750187241,0.0007371446984497023
T9HED,0.003028009084027252,4.7182466662784595e-29,0.0014589498313949487,0.00037574111132113435,0.0014518985381166503
TPEND,0.005299015897047691,4.7182466662784595e-29,0.0014589498313949487,0.00040718571903000704,0.001447611230207936
TDEC,0.003028009084027252,4.7182466662784595e-29,0.0014589498313949487,0.0003349123585016027,0.0014518997821547492
TMETB,0.14761544284632855,4.7182466662784595e-29,1.200314660478273e+72,0.001330684318945862,0.0007354643056016637
TMETA,0.1468584405753217,4.7182466662784595e-29,2.4006302383220953e+72,0.0007333527132846151,0.0007239264192068678
TORNA,0.1445874337623013,4.7182466662784595e-29,2.4006302383220934e+72,0.0006991486583708754,0.0007420111519648028
TORNB,0.14307342922028765,4.7182466662784595e-29,1.2003146604755018e+72,0.0006787090694841092,0.000735464386164293
TACAL,0.006813020439061317,4.7182466662784595e-29,0.0014589498313949487,0.00023047882063501442,0.0014501728530238562
TGL,0.008327024981074942,4.7182466662784595e-29,0.0014589498313949487,0.0003199687463056024,0.0014494607668642135
TASPA,0.15215745647236942,4.7182466662784595e-29,2.4006297796365505e+72,0.0006953597606953266,0.014180924797645994
TASPB,0.14383043149129449,4.7182466662784595e-29,1.2003146604755028e+72,0.0006064846460962635,0.0007354643791255828
THISA,0.1445874337623013,4.7182466662784595e-29,2.4006302383220934e+72,0.0006944457147862902,0.0007211313118194521
NARK,0.2573807721423164,4.7182466662784595e-29,9.008805460192968e+94,0.0008669457688452334,0.0014958772083129045
TDIN,0.25889477668433003,4.7182466662784595e-29,1.1909168681394536e+90,0.0012191249075062737,0.0014960013947687872
UGPC1,0.1468584405753217,4.7182466662784595e-29,3.600945357270534e+72,0.0006953886381575148,0.0007331712944013474
UGPC2,0.14383043149129449,4.7182466662784595e-29,1.2003146604755018e+72,0.0006070089548173877,0.0007354643791255828
TPROP,0.002271006813020439,0.0007238759735691193,0.0007162847246117496,0.00021722274026453287,0.0007162847246117496
TFE2,0.005299015897047691,2.0883785629824885e-06,0.0007162847246117496,0.00021722274026453287,0.0007162847246117496
TUREA,0.001514004542013626,0.000757002271006813,0.0007162847246117496,0.00021722274026453287,0.0007162847246117496
TSUC,0.14155942467827404,4.7182466662784595e-29,1.2003146604755018e+72,0.0006635814277777775,0.0007217014189756143
PROZ4,0.14231642694928084,4.7182466662784595e-29,3.723366616953067e+92,0.0005807756003567844,0.0007359562053698458
DCTA2A,0.1445874337623013,4.7182466662784595e-29,4.377765479634966e+96,0.0007104646401488217,0.0007224238876633462
ANSP2B,0.14307342922028765,4.7182466662784595e-29,7.340121058070027e+101,0.0005969703647662665,0.0007354123391509843
ANSP2A,0.1453444360333081,4.7182466662784595e-29,1.6515196012515613e+102,0.000694860786453294,0.0007215696916639582
THISB,0.14307342922028765,4.7182466662784595e-29,1.2003146604755018e+72,0.0005890463222097046,0.000735464386164293
TNO,0.001514004542013626,0.0007384013306239762,0.0007162847246117496,0.00021722274026453287,0.0007162847246117496
TURA,0.25813777441332325,4.7182466662784595e-29,3.532754708363244e+42,0.0010658543547581543,0.0014959971191409564
ROCE1B,0.14307342922028765,4.7182466662784595e-29,6.377368096515397e+84,0.0005986394383102282,0.0007354651400878812
ROCE1A,0.1453444360333081,4.7182466662784595e-29,1.2754738630063894e+85,0.0006949573363161301,0.0007212815078360456
TTRP,0.25965177895533686,4.7182466662784595e-29,1.5542256510615783e+49,0.000866549401705854,0.0014959674942374825
TGN,0.002271006813020439,4.72566237698713e-29,0.0007306218888353635,0.000737634446719535,0.0007306218888353635
TNAC,0.005299015897047691,4.7182466662784595e-29,0.0014589498313949487,0.000352209208504776,0.0014521675515142946
TCO,0.001514004542013626,0.000757002271006813,0.0007162847246117498,0.00021722274026453287,0.0007162847246117498
CTPA1,0.14155942467827404,4.7182466662784595e-29,4.377765089289804e+96,0.0005807922421459294,5.922497711160755e-06
CTPA2,0.14155942467827404,4.7182466662784595e-29,2.188882544644902e+96,0.0005807922421459294,5.923175122181222e-06
TTETD,0.003028009084027252,4.7182466662784595e-29,0.0014589498313949487,0.0003163114467236822,0.0014518997710145998
TBIOTSO,0.001514004542013626,0.000757002271006813,0.0007162847246117496,0.00021722274026453287,0.0007162847246117496
TBIOT,0.003785011355034065,4.7182466662784595e-29,0.0014589498313949487,0.00025138279220343694,0.0014494244422268987
TTETC,0.006813020439061317,4.7182466662784595e-29,0.0014589498313949487,0.0003581905839109266,0.0014489314923690063
CYCA3,0.14383043149129449,4.7182466662784595e-29,2.188882544644902e+96,0.0006139068140121999,0.000735403555864095
TPABA,0.003785011355034065,4.7182466662784595e-29,0.0014589498313949487,0.00024437476361542784,0.001465009183225658
TNOND,0.005299015897047691,4.7182466662784595e-29,0.0014589498313949487,0.00039337262423864424,0.0014476123134490925
TDODN,0.003028009084027252,4.7182466662784595e-29,0.0014589498313949487,0.0003460730445648745,0.001451899776584532
TNA2,0.14155942467827404,4.7182466662784595e-29,1.2003146604755018e+72,0.0005807922421459294,5.904383178146809e-06
TMNA,0.14307342922028765,4.7182466662784595e-29,2.4006293209510037e+72,0.0005865182051221741,6.110927644398205e-06
TMNB,0.14307342922028765,4.7182466662784595e-29,1.2003146604755018e+72,0.0005865182051221617,6.111476663798237e-06
TNA1,0.14155942467827404,4.7182466662784595e-29,2.4006293209510037e+72,0.0005807922421459294,5.903827005474952e-06
TFOR,0.009084027252081756,4.7182466662784595e-29,1.1608536695899056e+47,0.0005096095710361013,0.0014471839472498418
HOGEN,0.011355034065102194,4.7182466662784595e-29,1.7715946442351097e+20,0.00015526801072762963,6.623785433870975e-06
MACAC,0.003785011355034065,4.7182466662784595e-29,0.0007294749156974744,0.00013804792506786915,0.0007294749156974744
ASPB1,0.05980317940953823,4.7182466662784595e-29,9.774904645914242e+45,0.0007154876098694603,3.0392942247861386e-05
ACTAC2,0.11809235427706283,4.7182466662784595e-29,1.5032893826266794e+86,0.0005935165534549805,0.0014363957649554315
FUCAC,0.001514004542013626,4.7182466662784595e-29,0.0007151377514738605,0.00023476304858949379,0.0007152706552366593
MEND2,0.010598031794095382,4.7182466662784595e-29,0.0007294749156974744,0.00015208360998548168,0.0007454553548782733
MEND1,0.01968205904617714,4.7182466662784595e-29,2.133711382370258e+19,0.00040789050016327457,0.002183447198655869
OSB,0.2210446631339894,4.7182466662784595e-29,0.0,0.00012736404148755328,3.837780792948249e-05
ILVC2,0.001514004542013626,4.7182466662784595e-29,0.0,0.00016263866300867406,3.5325980438716733e-07
LEUB,0.23467070401211204,4.7182466662784595e-29,5.360249572985856e+23,0.0010350094813441854,0.001498051312885871
LEUC2,0.11203633610900833,4.7182466662784595e-29,5.145142327330796e+31,0.0003939646583922562,5.233149382773224e-07
LEUC1,0.2202876608629826,4.7182466662784595e-29,0.0,0.0001289424937271104,3.826728696023438e-05
LEUA,0.2028766086298259,4.7182466662784595e-29,8.397514791089223e+53,0.001152327486603712,0.0007549737445877783
ILVB1,0.02498107494322483,4.7182466662784595e-29,6.420423689928265e+43,0.0005323025778090349,0.0007313196463901407
ILVC1,0.10673732021196064,4.7182466662784595e-29,1.8162263135650186e+93,0.0008086503612151917,0.0014648943006360343
ILVD1,0.2218016654049962,4.7182466662784595e-29,8.801919634301176e-06,0.00015017005972961766,4.264231807892402e-05
RMCOA,0.01968205904617714,4.7182466662784595e-29,0.0035981194488297953,0.0003146967937286471,0.0036211409829699464
ILVE1,0.0582891748675246,4.7182466662784595e-29,5.799814979157358e+44,0.0006735778745693958,2.8403398192812777e-05
ILVE2,0.05980317940953823,4.7182466662784595e-29,7.771151015285535e+56,0.0006556337160265281,2.8934132060236083e-05
ILVE3,0.0582891748675246,4.7182466662784595e-29,3.8855755076645115e+56,0.0006539083788195308,2.8645505500533408e-05
