,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,information_centrality,load_centrality
MOAE1,0.005299015897047691,0.43916223404255317,0.0,0.00012907099020432558,0.0006404906013959602,0.002865308704890497,0.0
PRE6X,0.35200605601816803,0.5806593406593407,0.0014842837832452222,0.0011421212311171316,0.03865233048300439,0.006136347201686596,0.0014679850699567268
COBQ1,0.45571536714610145,0.6225259189443921,0.0010094163539668497,0.0013634497868850945,0.04513752032513365,0.006160919748176217,0.0009875990998806452
MOBA,0.47993943981831944,0.636933461909354,0.0015974650353123567,0.001405151592700559,0.04710858871641689,0.006165149909367664,0.001596934457551388
MOEA1,0.3542770628311885,0.5819383259911894,0.00013095857532675531,0.0010330443633206243,0.0400087073533444,0.006137122473612929,0.00012966330925466324
FBIC,0.35806207418622255,0.5824514991181657,0.0022274423725485,0.0012078144564126282,0.03873172068500545,0.006138177474432451,0.0022075677944222885
BISC,0.4769114307342922,0.6354016354016354,0.0050120101438222665,0.0015745000485475494,0.04694488575872503,0.006164796673635935,0.004996879588698055
HEMT,0.4738834216502649,0.6335731414868105,0.0008576677726839211,0.0013579252624912705,0.046898091718809216,0.006164129494723978,0.0008489961462398472
BIOD,0.3459500378501135,0.5771079073831368,0.0028259495752944595,0.0011085392125469095,0.028054400876707634,0.006134539053569365,0.0029307705960650815
BIOA,0.25359576078728235,0.5335218093699515,0.0012510132477387814,0.0009003118870072875,0.020193189498336938,0.006094573479319523,0.0012766185093824524
BIOB,0.03936411809235428,0.4602787456445993,0.00013303445354087117,0.00040265950953982806,0.0018024069990133346,0.0053648197891555715,0.0001846595434594649
HEMF2,0.3792581377744133,0.5931746744499327,0.0015765652284612066,0.00114808059213902,0.04084556698664239,0.0061441299085712225,0.0014599126914224248
MOEB1,0.44965934897804694,0.6207706766917294,0.0015469532195955455,0.0013809622278755185,0.044313081349203455,0.006159798019822881,0.0015351955371628826
COBB,0.4564723694171082,0.6228194247996228,0.0021953200346019512,0.0014138174620730453,0.045137742008581,0.006161053423502808,0.002130010578252592
COBK,0.2323996971990916,0.5273453093812375,1.6710092153582265e-05,0.0007394285846804061,0.019724892447972337,0.006081400908475289,1.7055166834950354e-05
COBN,0.5768357305071915,0.682687338501292,0.003930571123605831,0.0017081748098306561,0.05248928268102122,0.006178551965780758,0.003903027288926572
COB5,0.001514004542013626,0.40596189305470193,0.0,0.00011735841534452823,0.00018090861899181201,0.0012177847957413235,0.0
COBG,0.4867524602573808,0.6400193798449613,0.002267276645728599,0.001473068258755932,0.047077215414882564,0.006166298626100204,0.002225061567865983
COBH,0.001514004542013626,0.3992142641281354,1.9775398929122597e-08,0.00011864921600506108,0.00010868875894413471,0.001215848569469685,1.9775398929122508e-08
COBT,0.23012869038607114,0.5211045364891519,0.0004193304528201871,0.0007714239364047695,0.019422071621863487,0.0060798129160617,0.0004399607654590365
THRK,0.19530658591975775,0.5217219589257504,5.5266563725235866e-05,0.0006481475942407759,0.01805832497293198,0.006051429004146036,5.6770905575359716e-05
COBC,0.11279333838001514,0.47793053545586106,4.822016926690642e-05,0.0004637038442125082,0.006991239393508335,0.005915784053672848,4.840270210045623e-05
AMIK,0.19152157456472368,0.5206937327552227,3.087936735565496e-05,0.0006364998255497163,0.017679867631453385,0.00604771283830655,3.186364614264206e-05
COBD,0.2376987130961393,0.540950040950041,0.00010172501892427253,0.0007666809559590722,0.021502058921591752,0.006085155974868678,0.00010398958658786594
COBU,0.09159727479182438,0.4854832782065417,4.3333280792665425e-05,0.0003976835079747215,0.006808432426526872,0.005845239784967087,4.575866320420137e-05
COBCII,0.3663890991672975,0.5873721654068474,0.0002882208519622783,0.0010788647507646793,0.0406941073049247,0.006140633157795683,0.0002849684604540202
CSD,0.35730507191521577,0.584772023019035,0.0018960751268220397,0.001160322333676119,0.03899278133402707,0.006138040205427595,0.0018672381044578796
ISCS,0.024224072672218017,0.4580443828016644,3.437404778177611e-05,0.00024007203714462535,0.001882133181356618,0.004950574722948339,5.7679291005386544e-05
METB4,0.02725208175624527,0.4589993050729673,6.162993491603271e-05,0.00025462096019113786,0.0017718842677452876,0.00506375632770816,7.689682519354874e-05
METB1,0.3414080242240727,0.5771079073831368,0.0007894270685586852,0.0010569905580220262,0.03856834189948262,0.006133079159262041,0.0007684172627190105
METB2,0.3376230128690386,0.5758500435919791,0.0003710491802641335,0.001018355098134654,0.038564145347399145,0.006131852651761996,0.0003664135907305757
METB3,0.02271006813020439,0.4583622484385843,1.6875607350595337e-05,0.00020556206651821824,0.0017975130795331738,0.004887591070717433,2.170593633379493e-05
SAHH,0.3474640423921272,0.5791319596668129,0.0014299628999846173,0.0011259677391868045,0.038432246410722085,0.006134947580923419,0.0014104278075943576
CYGLY2,0.3330809992429977,0.5743478260869566,0.0002292446311846102,0.0009911370591202473,0.03845803086259884,0.006130331584733459,0.00022955643269335118
CYSK1,0.024224072672218017,0.45868055555555554,2.8237981313096548e-05,0.00021958346637634236,0.0017849546319943265,0.004953591398614466,3.591197371946792e-05
MMUM,0.03557910673732021,0.45868055555555554,3.803851837468483e-05,0.0003328058234236029,0.0016357801611850736,0.005288194498104298,5.012236247556936e-05
MTN1,0.3459500378501135,0.5786246167323696,0.0012142505844041655,0.0011029451770190005,0.03845987787476068,0.006134480776692644,0.0012044763149423841
5OPRO,0.013626040878122634,0.449166950017001,2.3054380180666182e-07,0.00016851027306853688,0.0011495266985664372,0.004270576047893644,2.3054380180666187e-07
OHSER,0.14761544284632855,0.4919925512104283,0.00020624928743637083,0.0005476904249931314,0.012769694593647147,0.005991066555121977,0.00021274133436331112
CYCLY1,0.34822104466313397,0.5796401930671347,0.0007817370628009518,0.0010753246289821332,0.03878155361386987,0.006135227225025134,0.0007724940325184879
METX,0.14761544284632855,0.49162634908820246,0.00011023517247874163,0.0005303959868090479,0.012808796365460543,0.00599116304113126,0.00011492325199066654
CYSE,0.15215745647236942,0.4969902182091798,0.00015231080245948686,0.000553594331531548,0.01319053211969597,0.0059984101739089845,0.00016728366521478541
MTN2,0.32929598788796366,0.5731019522776573,2.9007748006711816e-05,0.0009584425852366423,0.038425028839895646,0.00612903806439249,2.9950483672011e-05
HCYS,0.3535200605601817,0.5834805653710248,0.0018008709240379549,0.0011433885734371291,0.03884312198768957,0.00613690639607244,0.0017689419902767324
METE,0.01514004542013626,0.45410794087315226,6.584529011594163e-06,0.00017963759061940501,0.0012350716936345885,0.004409314451638897,1.110385252548676e-05
METC,0.0174110522331567,0.4352553542009885,1.5854697303639266e-05,0.00019655109846059894,0.001058956802823058,0.004579499421162877,1.8525556023953618e-05
METH,0.025738077214231644,0.4580443828016644,4.304414255363605e-05,0.0002362591643594357,0.0018330467241458434,0.005012192133877957,6.0551562604597285e-05
METK,0.4814534443603331,0.6329659798754192,0.0038781864118012633,0.001532816229584663,0.04556951197304302,0.006165405065934061,0.0038864430111056275
MTHF1,0.03557910673732021,0.4474932249322493,3.853032259112703e-05,0.00024718642704052587,0.0033214586220746247,0.005305038807348838,4.339757201806752e-05
PNP,0.14383043149129449,0.5067126965861143,1.9052367101042073e-05,0.0005001884856811543,0.014819012184221582,0.005985069295791158,2.0076102468350786e-05
METZ,0.02195306585919758,0.4335411880538234,5.26005679403606e-05,0.00024608746003682854,0.001033327991035171,0.004836810310044351,6.233794715336783e-05
MSRA,0.3308099924299773,0.5731019522776573,0.00017768291087664307,0.0009805688158931397,0.03837896511824826,0.006129570397636135,0.00017604053189342156
PPSB1,0.3853141559424678,0.5845132743362832,0.0011849591440586474,0.0012144811561469757,0.027490676362629075,0.006145556912816476,0.0011866364539301183
PPSB3,0.38607115821347465,0.584772023019035,0.0011898579642309675,0.0012163503984877649,0.027569062339307338,0.006145751072767042,0.0011915328273136745
PPSB2,0.3853141559424678,0.5845132743362832,0.0011849591440586474,0.0012144811561469757,0.027490676362629075,0.006145556912816527,0.0011866364539301183
HBA,0.025738077214231644,0.44121576486305947,0.00012600330200458973,0.00030608303226906027,0.0009639948137858611,0.004994667741751397,0.00019475594417246391
FADD268,0.10219530658591976,0.4714489650249822,9.263466100074499e-05,0.0004204922474159769,0.007454445492948071,0.0058843711792772495,0.00010359478958583186
FADD261,0.21953065859197576,0.535468179975679,0.00013289027240403326,0.0007371995680208438,0.019079693038011353,0.006072167546807532,0.00013386771769301287
FADD267,0.10219530658591976,0.4714489650249822,9.239218729781469e-05,0.0004204260371206318,0.007453957658202986,0.005884370535750366,0.00010307816184312159
FADD266,0.22255866767600302,0.5369918699186992,0.0003826837380049141,0.0007703999133122498,0.01931872835036638,0.006074461079739522,0.00040814234544932817
FADD265,0.21953065859197576,0.535468179975679,0.00013288115391188823,0.0007371927728712874,0.019079776710482922,0.006072167588980048,0.0001338573566650172
FADD264,0.10143830431491295,0.47128077060292545,8.896771187446337e-05,0.00041838040550601634,0.007412942299309039,0.0058818225355313685,9.958374874704048e-05
MAS8,0.6018168054504164,0.6923480083857443,0.0031011774115990913,0.00178229095399462,0.05145835594897912,0.006181304262171701,0.003032500036194269
MAS6,0.6018168054504164,0.6923480083857443,0.0031011774115990913,0.00178229095399462,0.05145835594897912,0.006181304262171701,0.003032500036194269
MCACP,0.00757002271006813,0.41307066916823015,3.277066108254601e-07,0.00013666677858663215,0.0008530031725778453,0.00341749342125154,3.27706610825459e-07
PPSC1,0.6018168054504164,0.6927110644992134,0.00287930818444077,0.0017697556891710868,0.05153735995459812,0.006181302401238457,0.0028139350556339203
TESA8,0.36411809235427706,0.584772023019035,0.0006005950880943485,0.0010843421953795557,0.039195412593451814,0.006139997359743822,0.0005928418521470619
PPSC2,0.6018168054504164,0.6927110644992134,0.00287930818444077,0.0017697556891710868,0.05153735995459812,0.006181302401238422,0.0028139350556339203
PPSB4,0.38607115821347465,0.584772023019035,0.0011898579642309673,0.0012163503970952852,0.027569062276186895,0.006145751072744164,0.001191532827313674
DIMA,0.03028009084027252,0.4553602206135815,2.049840132771392e-05,0.00033161449126607555,0.0012465056694218922,0.005142288629938117,4.697250607089843e-05
TESA2,0.36411809235427706,0.584772023019035,0.0006006152840613402,0.0010843534176493324,0.039195230989051776,0.00613999737452709,0.0005928613075686784
MAS9,0.6018168054504164,0.6923480083857443,0.0031011774115990913,0.00178229095399462,0.05145835594897912,0.006181304262171684,0.003032500036194269
MAS1,0.6048448145344436,0.6938025210084033,0.0032148596428278444,0.001787911536521886,0.05148986345600534,0.006181622736783813,0.003143904592617127
MAS2,0.6033308099924299,0.6930745015739769,0.0030697483255820255,0.001780972921170422,0.05148534941573501,0.006181463525545271,0.0030054504261629294
MAS4,0.6018168054504164,0.6923480083857443,0.0029461248973284486,0.0017733330560282287,0.051471919404810745,0.006181302738170682,0.0028792087196572373
MAS7,0.6018168054504164,0.6923480083857443,0.0031011774115990913,0.00178229095399462,0.05145835594897912,0.006181304262171684,0.003032500036194269
PPSA1,0.38607115821347465,0.584772023019035,0.0012075212914086483,0.0012171361915678418,0.027505796087589632,0.0061457500907655385,0.0012094178167908524
PPTHIO4,0.11203633610900833,0.4777576853526221,0.0003318444699112435,0.0004810051456882517,0.006954565457896859,0.005913285435990824,0.0003000288977108581
PPTHIO5,0.003785011355034065,0.32779156327543424,1.8289020396690623e-07,0.00012851308901372824,6.266454562237745e-05,0.002345516920812442,2.0660629165512968e-07
PPTHIO2,0.11203633610900833,0.4777576853526221,0.0003318444699112435,0.0004810051654754901,0.006954565087447828,0.005913285435812652,0.0003000288977108581
PPTHIO1,0.11203633610900833,0.4777576853526221,0.0003318444699112435,0.0004810051654754901,0.006954565087447828,0.005913285435812637,0.0003000288977108581
PTHIO3,0.11203633610900833,0.4777576853526221,0.00033184446991124363,0.0004810051456882517,0.006954565457896859,0.005913285435990776,0.0003000288977108582
PTHIO2,0.11203633610900833,0.4777576853526221,0.0003318444699112435,0.0004810051654754901,0.006954565087447828,0.005913285435812748,0.0003000288977108582
MAS5,0.6018168054504164,0.6923480083857443,0.0031011774115990913,0.00178229095399462,0.05145835594897912,0.006181304262171701,0.003032500036194269
TESA7,0.36411809235427706,0.584772023019035,0.0006005950880943485,0.0010843421953795555,0.039195412593451814,0.0061399973597438045,0.000592841852147062
TESA6,0.36411809235427706,0.584772023019035,0.0006006152840613402,0.0010843534176493324,0.039195230989051776,0.006139997374527125,0.0005928613075686784
TESA5,0.36411809235427706,0.584772023019035,0.0006006152840613402,0.0010843534176493324,0.039195230989051776,0.006139997374527279,0.0005928613075686784
TESA3,0.36411809235427706,0.584772023019035,0.0006005950880943485,0.0010843421953795557,0.039195412593451814,0.00613999735974389,0.0005928418521470619
TESA1,0.36411809235427706,0.584772023019035,0.0006006152840613402,0.0010843534176493324,0.039195230989051776,0.006139997374527176,0.0005928613075686784
FADD263,0.10143830431491295,0.47128077060292545,8.896771187446337e-05,0.0004183803094907051,0.007412942290760529,0.005881822534750698,9.958374874704047e-05
FADD262,0.21953065859197576,0.535468179975679,0.00013289046570634297,0.0007372319119161446,0.019079697229690995,0.0060721676591986235,0.00013386791099532258
PTHIO1,0.11203633610900833,0.4777576853526221,0.0003318444699112435,0.0004810051654754901,0.006954565087447826,0.0059132854358127,0.0003000288977108582
PTHIO5,0.003785011355034065,0.32779156327543424,1.8289020396690618e-07,0.00012851308901372824,6.266454562237745e-05,0.0023455169208124547,2.0660629165512968e-07
PTTPDIM,0.2331566994700984,0.527555910543131,0.00029626072486023093,0.0007716569008609397,0.019638532465865013,0.006081851464842386,0.00031671075872092603
MMPL72,0.003028009084027252,0.44033333333333335,8.808861639974257e-07,0.00012476982631378665,0.00026644268820455404,0.0020338288571673294,1.783658873009677e-06
MMPL73,0.002271006813020439,0.4283398184176394,0.0,0.0001257511416193289,0.00022304331529520528,0.0016549491978977609,0.0
MMPL71,0.002271006813020439,0.4283398184176394,0.0,0.0001257511416193289,0.00022304331529520528,0.0016549491978977622,0.0
MMPL74,0.003028009084027252,0.44033333333333335,8.808861639974257e-07,0.00012476982631378665,0.00026644268820455404,0.002033828857167331,1.783658873009677e-06
PPSD3,0.6018168054504164,0.6927110644992134,0.002920954694863149,0.001772801134557227,0.05153056347787849,0.00618130327411058,0.002854540475048728
PPSD1,0.6018168054504164,0.6927110644992134,0.002920954694863149,0.001772801134557227,0.05153056347787849,0.006181303274110562,0.002854540475048728
PPSC4,0.6018168054504164,0.6927110644992134,0.00287930818444077,0.0017697556891710868,0.05153735995459812,0.006181302401238509,0.0028139350556339203
FADD281,0.2210446631339894,0.5363377994315875,0.0001371189857477624,0.0007422502419873882,0.019221576400242392,0.00607332799848246,0.00013833003234565996
FADD283,0.10295230885692658,0.47296813462226994,0.0001062063267926045,0.00042461101592368883,0.0075096373710880895,0.00588684399878492,0.00011988377402787146
PDIMA,0.03028009084027252,0.4553602206135815,2.049840132771392e-05,0.00033161449126607555,0.0012465056694218922,0.0051422886299381295,4.697250607089843e-05
PTTDIM,0.2331566994700984,0.527555910543131,0.00029626072486023093,0.0007716569008609397,0.019638532465865013,0.00608185146484247,0.00031671075872092603
PPSA4,0.38682816048448143,0.5850310008857396,0.0012113748665801163,0.001218999051774989,0.027584266668561442,0.006145943494426382,0.0012132402523198393
PPSA2,0.38607115821347465,0.584772023019035,0.0012075212914086483,0.0012171361921739278,0.027505796087607063,0.006145750090767273,0.0012094178167908524
PPSA3,0.38682816048448143,0.5850310008857396,0.0012113751301861208,0.001218998629279476,0.027584265736739468,0.006145943493416632,0.0012132403955124908
PPSD2,0.6018168054504164,0.6927110644992134,0.002920954694863149,0.001772801134557227,0.05153056347787849,0.006181303274110562,0.002854540475048728
PPSE7,0.21650264950794854,0.5182424480188309,0.0002759234102233104,0.0007538280770605857,0.015510910511217581,0.0060696054694848395,0.00028365813932876944
PTHIO4,0.11203633610900833,0.4777576853526221,0.0003318444699112435,0.0004810051456882517,0.006954565457896858,0.0059132854359908085,0.00030002889771085827
PPSC3,0.6018168054504164,0.6927110644992134,0.00287930818444077,0.0017697556891710868,0.05153735995459812,0.006181302401238492,0.0028139350556339203
MAS12,0.6018168054504164,0.6923480083857443,0.0031011774115990913,0.00178229095399462,0.05145835594897912,0.006181304262171753,0.003032500036194269
MAS10,0.6018168054504164,0.6923480083857443,0.0031011774115990913,0.00178229095399462,0.05145835594897912,0.006181304262171736,0.003032500036194269
MAS11,0.6018168054504164,0.6923480083857443,0.0031011774115990913,0.00178229095399462,0.05145835594897912,0.006181304262171736,0.003032500036194269
PPSD4,0.6018168054504164,0.6927110644992134,0.002920954694863149,0.001772801134557227,0.05153056347787849,0.006181303274110562,0.002854540475048728
PPSE8,0.21650264950794854,0.5182424480188309,0.0002759234102233104,0.0007538280770605857,0.01551091051121758,0.006069605469484856,0.00028365813932876944
FADD282,0.2218016654049962,0.5367736692401462,0.00042077446775677765,0.0007724486890612854,0.019222445881577545,0.006073888394184927,0.00048291556417746147
PPSE1,0.2157456472369417,0.5180392156862745,0.00028592713247803,0.0007549543894352839,0.015421878591205852,0.006068993960288467,0.00029531188357622307
PPSE2,0.2157456472369417,0.5180392156862745,0.00028592713247803,0.0007549543894352839,0.015421878591205852,0.0060689939602884,0.00029531188357622307
PPSE3,0.21650264950794854,0.5182424480188309,0.0002759234102233104,0.0007538280770605857,0.015510910511217581,0.0060696054694848395,0.00028365813932876944
PPSE4,0.21650264950794854,0.5182424480188309,0.0002759234102233104,0.0007538280770605857,0.015510910511217581,0.00606960546948489,0.00028365813932876944
PPSE5,0.2157456472369417,0.5180392156862745,0.00028592713247803,0.0007549543894352839,0.015421878591205852,0.006068993960288483,0.00029531188357622307
PPSE6,0.2157456472369417,0.5180392156862745,0.00028592713247803,0.0007549543894352839,0.015421878591205852,0.0060689939602885335,0.00029531188357622307
FADD284,0.10219530658591976,0.4714489650249822,9.232582746263648e-05,0.00042037399117722855,0.0075029696393190655,0.0058843735727887045,0.0001033252005648808
TESA4,0.36411809235427706,0.584772023019035,0.0006005950880943485,0.0010843421953795557,0.039195412593451814,0.006139997359743822,0.000592841852147062
PAPA52,0.056018168054504165,0.4418060200668896,0.0002645061842704139,0.0003465961246591479,0.0028405243058305897,0.005611460966934133,0.00040926173895452936
PAPA51,0.056018168054504165,0.4418060200668896,0.00026450618427041383,0.0003465961246591479,0.0028405243058305897,0.005611460966934148,0.00040926173895452947
FADD222,0.47993943981831944,0.636933461909354,0.0022571696166831623,0.0014188967398287141,0.04715614430311241,0.006165170902422455,0.0022389927863315567
FADD221,0.47918243754731266,0.6363198458574181,0.0014297002545002263,0.0013924955554265952,0.04715408909435348,0.0061650288016111,0.001403025709015181
PPTHIO3,0.11203633610900833,0.4777576853526221,0.0003318444699112435,0.0004810051456882517,0.006954565457896858,0.005913285435990888,0.0003000288977108581
EX_4HBENZALC[e],0.000757002271006813,0.28335478335478337,0.0,0.0002631010862691448,1.9836072310223864e-07,0.000357141016881268,0.0
EX_9HEXADECENOATE[e],0.000757002271006813,0.28130323679727426,0.0,0.0001952695949891116,3.1646632851035556e-07,0.0004672121752029823,0.0
EX_9OCTADECENOATE[e],0.000757002271006813,0.28130323679727426,0.0,0.0001952695949891116,3.1646632851035556e-07,0.0004672121752029823,0.0
EX_ACAL[e],0.000757002271006813,0.2869867477731914,0.0,0.00015106625199161607,4.703602583151022e-07,0.0005721537752115236,0.0
EX_AC[e],0.000757002271006813,0.34338445541980767,0.0,0.00011581636351252588,4.009220954897635e-05,0.0006736780616274545,0.0
EX_ADN[e],0.000757002271006813,0.34267185473411155,0.0,0.0001157803128051138,3.968085965442024e-05,0.0006736400630558691,0.0
EX_AD[e],0.000757002271006813,0.342938733125649,0.0,0.00011577657732550301,3.99178762136507e-05,0.0006736594691951817,0.0
EX_AKG[e],0.000757002271006813,0.34392085394428534,0.0,0.00011583028974026537,3.950279628893026e-05,0.0006737208415406165,0.0
EX_ALA[e],0.001514004542013626,0.38179190751445086,0.0,0.00011739114004648092,0.00018380907049231698,0.0012176565127786246,0.0
EX_AN[e],0.000757002271006813,0.25147534742052163,0.0,0.0001972728063853346,4.037905598369372e-08,0.00046594279755117875,0.0
EX_ARG[e],0.001514004542013626,0.38146116084319953,0.0,0.00011736256815817771,0.00018365056542403815,0.0012176476115108486,0.0
EX_ASN[e],0.001514004542013626,0.38135103926096997,0.0,0.00011734401751635311,0.0001836421716463811,0.0012176446239168552,0.0
EX_ASP[e],0.001514004542013626,0.38179190751445086,0.0,0.00011736838674412543,0.00018377403009407417,0.0012176565214578727,0.0
EX_BIOTINSO[e],0.000757002271006813,0.2800508797964808,0.0,0.00026309991954726687,1.9611030414315883e-07,0.00035711590108125364,0.0
EX_BIOTIN[e],0.000757002271006813,0.30353860294117646,0.0,0.00017158005033835385,4.289813460848593e-07,0.0005200880575909835,0.0
EX_CADA[e],0.000757002271006813,0.3456305599162742,0.0,0.00011586978634556636,4.034502056360393e-05,0.0006736710887865907,0.0
EX_CA[e],0.000757002271006813,0.3423166623477585,0.0,0.00011578743661807574,3.921812633404384e-05,0.0006736135413171205,0.0
EX_CD[e],0.001514004542013626,0.38135103926096997,0.0,0.00011734401751635311,0.0001836421716463811,0.0012176446239168554,0.0
EX_CELB[e],0.000757002271006813,0.3812409812409812,0.0,0.00011547476629161851,9.18207030964434e-05,0.0006745846474258696,0.0
EX_CHOLESTEROL[e],0.000757002271006813,0.38146116084319953,0.0,0.00011548115471774296,9.191041841959783e-05,0.0006745882630177181,0.0
EX_CHOL[e],0.001514004542013626,0.38135103926096997,0.0,0.00011734401751635311,0.0001836421716463811,0.001217644623916856,0.0
EX_CITR[e],0.000757002271006813,0.27928118393234674,0.0,0.00017031703190843565,3.06903481077396e-07,0.0005205538040174841,0.0
EX_CIT[e],0.001514004542013626,0.38146116084319953,0.0,0.00011735738855195704,0.0001836524126973804,0.001217647566156287,0.0
EX_CL[e],0.001514004542013626,0.38135103926096997,0.0,0.00011734401751635311,0.0001836421716463811,0.0012176446239168554,0.0
EX_CO2[e],0.000757002271006813,0.3232990699951052,0.0,0.00011668324829656967,1.4051142848766212e-05,0.0006714967821745463,0.0
EX_COB12[e],0.000757002271006813,0.38146116084319953,0.0,0.00011549278814218472,9.18309775457884e-05,0.0006745882414563498,0.0
EX_COII[e],0.001514004542013626,0.38135103926096997,0.0,0.00011734401751635311,0.0001836421716463811,0.001217644623916856,0.0
EX_CO[e],0.000757002271006813,0.273385761589404,0.0,0.0002631488214805797,1.703411182732835e-07,0.00035707114173245193,0.0
EX_CU[e],0.001514004542013626,0.38135103926096997,0.0,0.00011734401751635311,0.0001836421716463811,0.0012176446239168558,0.0
EX_CYS[e],0.001514004542013626,0.38201272411798726,0.0,0.00011740618897650901,0.00018377434016949643,0.00121766215116113,0.0
EX_DALA[e],0.000757002271006813,0.34249416645060926,0.0,0.0001158057252736718,3.931145463916166e-05,0.0006736266503426551,0.0
EX_DAPIM[e],0.001514004542013626,0.38146116084319953,0.0,0.00011739903865258937,0.00018364485110895657,0.0012176474042220411,0.0
EX_DA[e],0.000757002271006813,0.34267185473411155,0.0,0.0001157957634906673,3.948348903743014e-05,0.0006736401129644681,0.0
EX_DAG[e],0.000757002271006813,0.29007465963987705,0.0,0.00014922784534791297,7.349963777449736e-07,0.0005732635029640761,0.0
EX_SME[e],0.000757002271006813,0.34240539139450493,0.0,0.0001157857556345107,3.929204666867073e-05,0.0006736202440159783,0.0
EX_GSH[e],0.000757002271006813,0.38146116084319953,0.0,0.0001155085585550012,9.190480679955398e-05,0.0006745881671516079,0.0
EX_DECANOATE[e],0.000757002271006813,0.28130323679727426,0.0,0.0001952695949891116,3.1646632851035556e-07,0.0004672121752029825,0.0
EX_DGLU[e],0.001514004542013626,0.38146116084319953,0.0,0.00011734971828498815,0.00018366528040901777,0.001217647581130113,0.0
EX_DIN[e],0.000757002271006813,0.34267185473411155,0.0,0.00011578447058059203,3.944009739685467e-05,0.000673626889915987,0.0
EX_DODECANOATE[e],0.000757002271006813,0.28130323679727426,0.0,0.00019526902232274774,3.1686745351430547e-07,0.00046721253933092405,0.0
EX_EICOSANOATE[e],0.000757002271006813,0.2826272999572101,0.0,0.0001437500765747206,8.848868775550529e-07,0.0005881344264464271,0.0
EX_ETH[e],0.000757002271006813,0.3423166623477585,0.0,0.00011578743661807574,3.921812633404384e-05,0.0006736135413171211,0.0
EX_FE2[e],0.000757002271006813,0.30353860294117646,0.0,0.00014445109553870821,8.472707668169025e-07,0.0005877813427441948,0.0
EX_FE3[e],0.000757002271006813,0.3812409812409812,0.0,0.00011547476629161851,9.18207030964434e-05,0.0006745846474258699,0.0
EX_FOL[e],0.000757002271006813,0.2574546871954785,0.0,0.0001954341120901937,1.6580675133560022e-07,0.00046701503291625516,0.0
EX_FOR[e],0.000757002271006813,0.2990717681684401,0.0,0.00013641948375392254,9.8770187560559e-07,0.0006138591509899748,0.0
EX_FRU[e],0.001514004542013626,0.30835667600373484,0.0,0.00012928093745875568,4.4083836389633096e-06,0.0011911484459730458,0.0
EX_FUM[e],0.001514004542013626,0.3822337962962963,0.0,0.00011744646547382485,0.0001837801816938666,0.0012176679610882242,0.0
EX_G3P[e],0.000757002271006813,0.2932297447280799,0.0,0.00013822351978317384,5.158712227168246e-07,0.0006176511549082921,0.0
EX_GABA[e],0.001514004542013626,0.38157134604274984,0.0,0.00011734997739701423,0.00018374728344895626,0.001217650556374827,0.0
EX_GL3P[e],0.001514004542013626,0.3819022838970801,0.0,0.00011738423450564346,0.0001839680418137029,0.001217659465082109,0.0
EX_GLAC[e],0.000757002271006813,0.34240539139450493,0.0,0.0001157857692573958,3.929181065748982e-05,0.0006736202446030969,0.0
EX_GLC[e],0.001514004542013626,0.38157134604274984,0.0,0.00011740141128627572,0.0001836546099350214,0.001217650626559776,0.0
EX_GLN[e],0.001514004542013626,0.3821232282325716,0.0,0.00011737534096088205,0.00018392429518923473,0.0012176595931224301,0.0
EX_GLU[e],0.001514004542013626,0.38401162790697674,0.0,0.00011744778047276449,0.00018450437713555932,0.0012177070435622549,0.0
EX_GLYCOLATE[e],0.000757002271006813,0.2812433468171173,0.0,0.00019804139158723208,2.0313848016392147e-07,0.0004650483801214931,0.0
EX_GLY[e],0.000757002271006813,0.345359477124183,0.0,0.0001157794374817197,4.03359777228827e-05,0.0006736595235148497,0.0
