,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,information_centrality,load_centrality
FOLB5,0.029770992366412213,0.43695797198132086,0.0001344730637802251,0.0003587456309278727,0.001980415038864831,0.005235968813142186,0.0002430067589055151
PDE1,0.3549618320610687,0.5827402135231317,0.0001351776195851063,0.0010396885587808339,0.04010932054445786,0.006293134198486447,0.00013369527786541034
DCTPD,0.332824427480916,0.5745614035087719,0.00015313240947875404,0.000986287824626322,0.038609055629300414,0.0062856885619274805,0.00014740139402770447
DHNPA2r,0.0061068702290076335,0.4118201823325998,6.9907209598728185e-06,0.0001908945004536252,0.0003083837860348585,0.0030183085812424673,5.1259949366713896e-05
INHA12,0.23740458015267174,0.5288655631812677,1.5223183538952958e-05,0.0007520123933032019,0.020265643225549856,0.0062378803585809465,1.5164306864461791e-05
FOLB3,0.0053435114503816794,0.40809968847352024,6.626924991975632e-06,0.0001865355272545133,0.00022451218358482625,0.0027984339348976726,4.86203085952554e-05
DHNPTE,0.003816793893129771,0.37311307319851894,3.565964396678759e-07,0.00017498657624260853,9.347430345954037e-05,0.0022681357916336064,2.6324412432291963e-06
MME,0.019083969465648856,0.43234323432343236,6.416763889334394e-06,0.0001802399115869579,0.002154809768290445,0.004788635328506144,8.529250307792526e-06
PDHa,0.13053435114503817,0.4866270430906389,0.0005126191286727352,0.0005896485685243217,0.007723863728957995,0.0061048870035943755,0.000537705493060077
INHA10,0.23740458015267174,0.5288655631812677,1.5223183538952958e-05,0.0007520123933032019,0.020265643225549856,0.006237880358581035,1.5164306864461791e-05
DCPE,0.003816793893129771,0.4319155951203429,1.808494950804316e-07,0.0001656401005172633,0.00023758834990763843,0.002309040711290773,1.9972822945061693e-07
PGCD,0.23893129770992366,0.5292929292929293,0.0005271591168329854,0.0007822125183677642,0.020246843512178196,0.006238869095160664,0.0005335245592828333
ISPG,0.47938931297709925,0.6362311801845556,0.0015830364344059618,0.001395789882121857,0.04736919355478453,0.006322296325114063,0.0015573818774023496
MECDPS,0.0061068702290076335,0.4106583072100313,2.000069346521571e-06,0.0001609972080922586,0.00026854256087964517,0.0030698817532931197,1.5250399410303926e-05
CDPMEK,0.18931297709923664,0.5202541699761716,0.00017324595653800127,0.0006483395782135971,0.01748705749977746,0.006196538899596283,0.00017578819523909195
MEPCT,0.08778625954198473,0.48428835489833644,1.3389390265996889e-05,0.0003829859970184459,0.006626632932566878,0.005969367149114034,1.428542886295425e-05
FAS5,0.14198473282442747,0.4904530138524897,7.614104154506886e-06,0.0005094246126646175,0.012308888489133613,0.006129433054179241,8.086564369752658e-06
FAS4,0.1435114503816794,0.4915572232645403,2.9288875911019915e-05,0.0005171053149943188,0.012387265761265693,0.00613222393785237,3.1071206459648126e-05
FAS7,0.23587786259541985,0.5284388866478419,1.6376133164941138e-05,0.000748809549557866,0.020023635205512046,0.006236801370158205,1.6360194844573824e-05
FAS6,0.11221374045801527,0.4782767433369843,3.971071176297434e-06,0.0004646721400392058,0.007046721448154023,0.006058715462047159,4.037998311368556e-06
FAS1,0.5679389312977099,0.6763035622096025,0.0031326996934515137,0.0016913495517232651,0.04958497442007056,0.006335383948673321,0.003075939363103215
UG6PGT,0.01603053435114504,0.44497282608695654,0.00014002248234256217,0.0003227886659301134,0.0005763166230793598,0.004489158406328517,0.0003038283489577165
FAS3,0.5679389312977099,0.6763035622096025,0.0031326996934515137,0.0016913495517232651,0.04958497442007056,0.006335383948673321,0.003075939363103215
FAS2,0.5679389312977099,0.6763035622096025,0.0031326996934515137,0.0016913495517232651,0.04958497442007056,0.006335383948673303,0.003075939363103215
MCD,0.1534351145038168,0.4911886014248219,0.00019188824615696897,0.00058073661870876,0.010672427478598213,0.0061487776474216296,0.000201983671408491
ACCC,0.11755725190839694,0.48232695139911635,1.6980311071830556e-05,0.0004800976825331679,0.007476809503685585,0.00607378690441861,2.2303316875767792e-05
ACCD3,0.05877862595419847,0.45156842468114444,2.3665406395551596e-06,0.0002768331156560556,0.00521342722884186,0.005775616366603773,2.48246810188543e-06
FAS8,0.3267175572519084,0.5723023154215815,8.162371992362995e-06,0.0009539490849173118,0.0384295662754682,0.006283469144419004,8.079285272537975e-06
ADNK1,0.20458015267175572,0.5248397435897436,7.849757744751869e-05,0.0006785601471119845,0.018822489900686024,0.006211829320650943,8.27410757467881e-05
SUCBZL,0.33511450381679386,0.5723023154215815,0.0006824217366376727,0.0010666313614779747,0.028481350411966175,0.006286451779982728,0.0006857397705312224
LEUabc,0.4396946564885496,0.6164705882352941,0.0011864036428883224,0.0013341843073987093,0.04497892415775016,0.006314728051879184,0.0011741338257501338
NPHS,0.13969465648854962,0.4919263987983477,9.489426001434355e-07,0.0005013663618316164,0.012267870962161503,0.006125111409480451,3.140394351528921e-06
DHNAOT,0.466412213740458,0.6285988483685221,0.004941182713656946,0.0014937446114120267,0.04337605994469136,0.006320052201809659,0.00527236076860844
PPTTm,0.083206106870229,0.4793267471642883,3.886227397473831e-05,0.000378381419892048,0.006158017502402211,0.0059465750536358405,4.239144284292422e-05
NH3t,0.02366412213740458,0.4463373083475298,0.0015267175572519088,0.0002887259569974562,0.002088198424010661,0.005003161691424915,0.0015267175572519082
PRASCSi,0.23893129770992366,0.5410987195373812,0.0003532901999571359,0.0007940557581543747,0.021296874776044146,0.006239128414023237,0.0003665964295190826
MMAA25,0.02900763358778626,0.45708304256803906,2.8485831442839576e-06,0.0003059421434512057,0.0011968744154912006,0.005213862283306114,8.168337693583519e-06
ADOCBLS,0.2381679389312977,0.5265273311897106,0.0004154203257515156,0.0007705099570143673,0.020040502214481826,0.006238397188872076,0.00043915228552682977
FCLT,0.23511450381679388,0.5286521388216303,0.00037472238812702197,0.0007898938597495175,0.019904717925762132,0.0062362607492691515,0.00038995835194053334
G1SAT,0.0022900763358778627,0.39636913767019666,6.860726900875874e-08,0.0001252923633263774,0.00018075891089711486,0.0016755838548810874,6.860726900875877e-08
DHORDfum,0.01984732824427481,0.4363757495003331,4.166618228403788e-05,0.0002501670425625067,0.0009856276936416914,0.004808536752497138,8.085292538188789e-05
FMNAT,0.24656488549618322,0.5440199335548173,0.0009633215370912272,0.0008446382625387634,0.021581284569777093,0.0062441204415921905,0.0010405438558626723
LDH_D,0.25419847328244277,0.5357873210633947,0.0010862690499638934,0.0008757885085868749,0.0206795213607663,0.006248763930541175,0.001098602069364159
TMDPP,0.13740458015267176,0.5044281863688872,0.0,0.000484952095031204,0.014248422368229168,0.006120900317548563,0.0
ACS2,0.33587786259541985,0.5728027984258854,0.002944084893779772,0.0011559502288775692,0.028404389247838027,0.006286757582863737,0.0028206746400523037
UPP3S,0.3267175572519084,0.5723023154215815,6.928014421472947e-05,0.0009593283510437702,0.03836369663068314,0.006283473879369981,6.787033365247732e-05
ACS,0.3450381679389313,0.5765845070422535,0.001366434287713362,0.001115022637603508,0.02899601222538641,0.00628985526798572,0.0014113845315533292
HMBS,0.33129770992366414,0.5740578439964943,0.0001449042498125908,0.0009819571123243955,0.03853621979423934,0.006285140485731044,0.00013927525964121194
PPBNGS,0.3267175572519084,0.5723023154215815,0.0005969711686661147,0.0009922236781713266,0.03835007313566271,0.006283437795495338,0.0005663329354232088
TMPPP,0.3137404580152672,0.5610278372591007,0.001778787449182403,0.0009883514333314117,0.025700009966848212,0.006278364528932278,0.0019055081172560913
IGAMD,0.33129770992366414,0.5743095133713284,0.00020984852187222444,0.0009852348209207838,0.038538034854413296,0.0062851353320956364,0.00020421555759715621
THZPSN,0.5251908396946565,0.6530408773678963,0.007579960128311498,0.0017560387124506182,0.04755290796565082,0.006329772317865431,0.007635924557182596
PPPGO_1,0.022137404580152672,0.42964906526730073,7.498203766571149e-06,0.00024181014818302723,0.0014581990140508521,0.0049474539599718625,1.7195023397340472e-05
ICL,0.01603053435114504,0.4422687373396354,2.8811930341279867e-05,0.0002221260293748789,0.0007659703043916008,0.004544295784948728,5.6525342221020976e-05
Ht,0.2312977099236641,0.5214968152866242,4.8524569835142856e-05,0.0007379515579169193,0.019592194074847843,0.006233502702599154,4.4320465478654295e-05
THIC,0.5152671755725191,0.654018971542686,0.002635307144535397,0.0015275210454467293,0.04914966831117321,0.0063281624269981894,0.0026055532014015877
DESA13,0.23511450381679388,0.5282258064516129,9.399523428253266e-06,0.0007463319013703353,0.020009605146257846,0.006236263269434594,9.387194309339992e-06
DESA12,0.23587786259541985,0.5284388866478419,7.115821972285387e-05,0.0007536788875393897,0.01995087140339179,0.006236804475301079,7.195977080654752e-05
DESA11,0.23587786259541985,0.5284388866478419,7.115821972285384e-05,0.0007536788875393899,0.01995087140339179,0.006236804475300778,7.195977080654748e-05
PNTK,0.18931297709923664,0.520460866110449,0.001262999329953241,0.0007140487799058109,0.017488056949173995,0.006196490301081674,0.0012988515640040585
PCOA,0.6068702290076335,0.6953290870488322,0.0029535850199638608,0.0017897688540331118,0.05201409935846823,0.00633994156019312,0.002882306433947938
GLU_Dabc_rev,0.4396946564885496,0.6164705882352941,0.0011872944108106585,0.0013344492430823263,0.044978536282308135,0.006314727794431519,0.0011749458379851977
PTPATi,0.21755725190839695,0.5351307189542484,0.00016032129347347986,0.000737155147380631,0.018805608454826865,0.006223030115021302,0.0001631529051492278
DPCOAK,0.2969465648854962,0.5536770921386306,0.0003805184859466543,0.0009315076949121024,0.026627800675729462,0.006271307978763342,0.0003864021962581458
BO11,0.5603053435114503,0.6714505381855459,0.0020945398232128337,0.001646177154016809,0.0509142440484921,0.006334412659626176,0.0020520067069949156
BO10,0.5603053435114503,0.6714505381855459,0.0020945398232128337,0.001646177154016809,0.0509142440484921,0.006334412659626158,0.0020520067069949156
BO13,0.5603053435114503,0.6714505381855459,0.0020945398232128337,0.001646177154016809,0.0509142440484921,0.006334412659626176,0.0020520067069949156
FADD268,0.10305343511450382,0.4725829725829726,9.526582325897494e-05,0.0004264825208615039,0.007507632823797967,0.006030416292539121,0.00010657502206963315
BO15,0.5603053435114503,0.6714505381855459,0.0020945398232128337,0.001646177154016809,0.0509142440484921,0.006334412659626194,0.0020520067069949156
BO14,0.5603053435114503,0.6714505381855459,0.0020945398232128337,0.001646177154016809,0.0509142440484921,0.0063344126596261395,0.0020520067069949156
BO17,0.0015267175572519084,0.4020871700429711,0.0,0.00011836496752625106,0.0001838810691454065,0.001231834864340331,0.0
BO16,0.5610687022900763,0.6717948717948717,0.0030998906727687315,0.0016964229406500415,0.05091462206915584,0.006334515925634608,0.003049106012137934
BO19,0.4809160305343511,0.636849781234808,0.0008793604160755585,0.0013803730914773633,0.04759223881354007,0.006322554304883827,0.0008675212856502187
BO18,0.32595419847328244,0.5720524017467249,0.000520200384122858,0.0010000449586079958,0.03834709487717808,0.00628313369661123,0.0005284519285357438
FADD261,0.2183206106870229,0.5353494074376788,0.00013371298302952518,0.000739038467166494,0.01890450056328605,0.006223653838788934,0.00013462955621914796
FADD267,0.10305343511450382,0.4725829725829726,9.501737007141705e-05,0.0004264152969996874,0.00750713589984155,0.006030415608449602,0.00010604238067113872
FADD266,0.22137404580152673,0.5364455364455365,0.0003812538326430162,0.0007724440562341389,0.019146081421125585,0.006226109495862052,0.00040702737088581795
FADD265,0.2183206106870229,0.5353494074376788,0.00013370417169205435,0.0007390314718788283,0.01890458676340565,0.006223653884142696,0.00013461950731797915
FADD264,0.10229007633587786,0.47241254958528667,9.148240554087684e-05,0.0004243561390088744,0.007465214173851909,0.006027761488080343,0.00010243685056925084
CSD,0.3580152671755725,0.5856057219490389,0.001978280734858759,0.001172544683590679,0.03910515611592675,0.006294108741930755,0.0019464257062676586
BKDA1,0.11450381679389313,0.4793267471642883,2.2417385366587917e-05,0.0004729781633186674,0.007175881645641766,0.006065327646581538,2.3703335253412474e-05
BKDA2,0.11603053435114503,0.4803813714704804,2.5954095504669063e-05,0.00047677346894204416,0.007343003145688615,0.006069616171889636,2.881369246740952e-05
SIRA2,0.48244274809160304,0.6374695863746959,0.0013939643521560712,0.0014096548960524815,0.04740706573373981,0.0063228350720863444,0.0013719833282657993
4ABUTabc_rev,0.4404580152671756,0.6167608286252354,0.001198727686584604,0.0013368519791228783,0.0449988192311461,0.006314887219013971,0.001186298099734224
CHOL1,0.23740458015267174,0.5290791599353797,5.950276262107424e-05,0.0007566716483244974,0.02026405437757032,0.006237879295839215,6.103773058137028e-05
GLNabc_rev,0.44274809160305345,0.6182161396885323,0.0013068994614586626,0.001352582506033454,0.04504258794236255,0.006315367071268456,0.0012951729531316745
MAS8,0.6076335877862595,0.6956983536909187,0.0032011086043212977,0.0018052784790882996,0.05195782453483167,0.006340027683288137,0.003126418704051156
FAS42,0.23587786259541985,0.5284388866478419,1.6374996626988198e-05,0.0007488097351288862,0.02002368760243554,0.00623680137369278,1.6359058306620884e-05
FAS43,0.32748091603053436,0.5725524475524476,1.3878186183545879e-05,0.0009562802453724697,0.03845496630855507,0.006283751953633836,1.3732481971925022e-05
PHBADD,0.02900763358778626,0.4551772063933287,1.0237523498881744e-05,0.00031183982479835506,0.0011058050003981857,0.0052130819637697945,1.1427742616916695e-05
FAS41,0.11221374045801527,0.4782767433369843,3.968610823745702e-06,0.0004646690293761072,0.00704680747438915,0.006058715538514209,4.034880927647695e-06
FAS46,0.11221374045801527,0.4782767433369843,3.968610823745704e-06,0.0004646690287968659,0.007046807367240422,0.006058715538547345,4.034880927647696e-06
FAS47,0.23587786259541985,0.5284388866478419,1.6375725644475323e-05,0.0007488095310576696,0.020023635488460194,0.006236801369891107,1.635978732410801e-05
FAS44,0.23893129770992366,0.5292929292929293,2.2562803887008625e-05,0.0007564370419801854,0.020323229861255544,0.006238933860422052,2.26911819614705e-05
FAS45,0.14274809160305343,0.49063670411985016,9.36254690282283e-06,0.0005114793157539099,0.012350673216691659,0.006130855694660898,9.850023662999261e-06
FAS48,0.3267175572519084,0.5723023154215815,8.159820292687755e-06,0.0009539488676414304,0.038429617948598144,0.006283469148174601,8.076620033334734e-06
FAS49,0.2381679389312977,0.5290791599353797,1.804590806214721e-05,0.0007541048046364847,0.020297881394369773,0.0062384083229599,1.8114336100517185e-05
LEUTAi,0.046564885496183206,0.46602632515119174,2.6571846306515678e-05,0.00028898614114808283,0.0028798305121981267,0.0056257177441054445,2.8276105156779817e-05
VALTA,0.048091603053435114,0.4663581345674617,2.2690107467809616e-05,0.000292103641943261,0.0031116254312318235,0.005647806178019077,2.3922924044040702e-05
ILETA,0.046564885496183206,0.46602632515119174,2.0567670596854195e-05,0.00028818692828270234,0.002944503226037381,0.005625769459032783,2.185726412203698e-05
ARACHt,0.0053435114503816794,0.3941034897713598,0.0015267175572519088,0.000250891380958401,0.00043583234586334305,0.0026707562389708984,0.0015267175572519086
NADK,0.37709923664122136,0.5871806364858808,0.0013188737555417647,0.001130029040387237,0.03381803579194827,0.00629971960885883,0.0013408601867430571
GMPS2,0.4633587786259542,0.62649450023912,0.002005640847051619,0.001434208942278713,0.04464508547512541,0.0063194063056404345,0.0019651754189723303
MBTA2,0.4854961832061069,0.6390243902439025,0.0013367696330460466,0.0014117836968039724,0.047572447995769936,0.006323352148709002,0.00131554641694405
MBTA3,0.4854961832061069,0.6390243902439025,0.0013367696330460466,0.0014117836968039724,0.047572447995769936,0.006323352148709093,0.00131554641694405
ALCD2x,0.23740458015267174,0.5290791599353797,0.0004483603122900224,0.000799372588946015,0.020169918148571296,0.00623786521570667,0.0004547066127874273
MCA,0.3267175572519084,0.5723023154215815,7.724791846363093e-06,0.0009543957481879271,0.03841422247481684,0.006283468271318422,7.632659045392482e-06
AOBUTDs,0.11221374045801527,0.4782767433369843,3.845028921912595e-06,0.0004643979208727675,0.00706396812687224,0.00605872269624961,3.834462532099691e-06
HETZK,0.18931297709923664,0.5202541699761716,4.382292815992806e-06,0.0006323517929672017,0.017623243119772283,0.006196603305399113,4.438242249608765e-06
ISCS,0.024427480916030534,0.4586834733893557,4.8032916809997315e-05,0.00024972935593145924,0.00189174734426142,0.00505883555329839,7.545478027945117e-05
DAPDC,0.11755725190839694,0.4866270430906389,0.0002564713505483342,0.0005010722302918216,0.007578108032656803,0.006073512906013013,0.0003044527891671045
MSHS,0.14427480916030533,0.4913728432108027,1.6273395582109802e-05,0.0005168720571342355,0.012503049901264695,0.006133643468920046,1.7304149173414295e-05
KASB19,0.14732824427480917,0.48735119047619047,0.00012199185578256766,0.0005815887225031158,0.008935686080750113,0.006138156354939354,0.00012950499057232034
KASB18,0.14732824427480917,0.48735119047619047,0.00012199185578256766,0.0005815887225031172,0.008935686080750111,0.0061381563549393016,0.0001295049905723203
KASB15,0.1465648854961832,0.4871699516548903,0.0001178793541387884,0.0005795136797931062,0.008894666658813742,0.00613680672367736,0.0001253811050949408
MALabc,0.4404580152671756,0.6167608286252354,0.001173908773134691,0.0013344434089150115,0.04506356502386295,0.006314886964164036,0.0011622617173510869
MALabc_rev,0.4404580152671756,0.6167608286252354,0.001173908773134691,0.0013344434089150115,0.04506356502386295,0.006314886964164055,0.0011622617173510869
KASB16,0.1465648854961832,0.4871699516548903,0.0001178793541387884,0.0005795136797930387,0.008894666658814476,0.006136806723677412,0.0001253811050949408
KASB11,0.1465648854961832,0.4871699516548903,0.0001178793541387884,0.0005795136797931062,0.008894666658813742,0.0061368067236775145,0.0001253811050949408
KASB10,0.1465648854961832,0.4871699516548903,0.00011787935413878842,0.0005795136797931062,0.008894666658813742,0.006136806723677463,0.00012538110509494084
KASB13,0.1465648854961832,0.4871699516548903,0.00011787935413878842,0.0005795136797931062,0.008894666658813742,0.006136806723677566,0.00012538110509494084
KASB12,0.1465648854961832,0.4871699516548903,0.00011787935413878842,0.0005795136797931062,0.008894666658813742,0.006136806723677618,0.00012538110509494084
FADD28,0.5038167938931297,0.6427870461236507,0.0033821570674313055,0.001579948082699911,0.04694257846121158,0.006326421153044881,0.003305998432903326
26DAP_LLabc_rev,0.4396946564885496,0.6164705882352941,0.001557149473063776,0.0013514629657066517,0.04497366936837989,0.006314722867831481,0.0015173240163082857
MGCH,0.3267175572519084,0.5723023154215815,2.0522932641457127e-05,0.0009555960387937889,0.03843559878185098,0.006283466603556447,2.004912364524242e-05
GLCabc_rev,0.4404580152671756,0.6167608286252354,0.0014664598894143857,0.0013556548266053957,0.044975910782622114,0.006314889193229642,0.001441154648367057
GLCabc,0.4404580152671756,0.6167608286252354,0.0014664598894143857,0.0013556548266053957,0.044975910782622114,0.006314889193229642,0.001441154648367057
BPNT,0.3938931297709924,0.5987202925045704,0.0006350171066417576,0.00116789459295498,0.042468861580582454,0.006304206973344276,0.0006187150768536896
BPNT2,0.36793893129770994,0.5884995507637018,0.0003980256115968636,0.0010892974461866286,0.04089655784141114,0.006297065507715315,0.000371532770899997
PCAA3,0.02900763358778626,0.45708304256803906,2.848583144283957e-06,0.0003059421434512057,0.0011968744154912006,0.005213862283306102,8.168337693583519e-06
PCAA2,0.02900763358778626,0.45708304256803906,2.848583144283957e-06,0.0003059421434512057,0.0011968744154912006,0.005213862283306127,8.168337693583519e-06
PCAA1,0.02900763358778626,0.45708304256803906,2.8485831442839576e-06,0.0003059421434512057,0.0011968744154912006,0.00521386228330609,8.168337693583519e-06
FADE282,0.029770992366412213,0.44572984008166044,8.631534755063389e-07,0.00021884435084145807,0.0029539726308303324,0.005264392271702081,8.724952815822618e-07
DASYN160190,0.4213740458015267,0.6081708449396471,0.0010117398714887074,0.001258175814063912,0.043893393395649086,0.006310788679564718,0.0009431008568914036
FACOAL170,0.33511450381679386,0.5725524475524476,0.0017618764233211701,0.0011470776340609932,0.02840271472148217,0.006286495853265123,0.0018021661199938872
FAS37,0.23587786259541985,0.5284388866478419,1.6374996626988195e-05,0.0007488097351398609,0.020023687601996732,0.006236801373690729,1.6359058306620884e-05
FAS36,0.11221374045801527,0.4782767433369843,3.968610823745704e-06,0.0004646690312806344,0.007046807260998206,0.00605871553858265,4.034880927647696e-06
FAS35,0.14274809160305343,0.49063670411985016,9.434193737922818e-06,0.0005114797579210637,0.012350569429950418,0.00613085582899475,9.922362423609838e-06
FAS34,0.23740458015267174,0.5288655631812677,1.3504243699792769e-05,0.0007517688452224249,0.02027274765994555,0.006237879446570686,1.351224146843443e-05
FAS33,0.3267175572519084,0.5723023154215815,8.16237199236299e-06,0.000953949084866799,0.038429566275830884,0.006283469144418986,8.079285272537975e-06
FAS32,0.23587786259541985,0.5284388866478419,1.6375725644475323e-05,0.0007488095314780076,0.020023635381779627,0.006236801369818105,1.635978732410801e-05
FAS31,0.11221374045801527,0.4782767433369843,3.968610823745704e-06,0.0004646690307025105,0.007046807153631006,0.006058715538615819,4.034880927647696e-06
FAS30,0.14274809160305343,0.49063670411985016,9.434193737922811e-06,0.0005114797579176433,0.01235056942972963,0.006130855828996032,9.922362423609838e-06
XPPT,0.08549618320610687,0.4805575935436537,0.0004388043030826906,0.0004312272368468448,0.006304674624056766,0.005957583362502683,0.0005819841131869329
GUAPRT,0.08931297709923663,0.48161764705882354,0.0009251239058212297,0.00045802347121013206,0.0064156112219308625,0.0059752055191117205,0.001150865186016065
HXPRT,0.08702290076335878,0.48108703635695926,0.0008294895933759422,0.00043645246311085505,0.006365701569135692,0.005964949546428154,0.0010450330264620967
GTPCI,0.3366412213740458,0.5758241758241758,0.0006609233677180384,0.0010349060804898064,0.038638585953493225,0.006287070873382506,0.0006433683806726176
FAS39,0.23893129770992366,0.5292929292929293,2.256280388700863e-05,0.0007564370419802035,0.020323229861255992,0.006238933860421999,2.269118196147051e-05
FAS38,0.32748091603053436,0.5725524475524476,1.3878186183545882e-05,0.000956280245372497,0.03845496630855417,0.006283751953634195,1.3732481971925039e-05
G6PDA,0.3374045801526718,0.5768383971818583,0.0018589708119851472,0.0010782215303281593,0.03858529054409341,0.006287297870230126,0.0017472093579727027
CITt7,0.017557251908396947,0.429367420517863,4.509173929288137e-05,0.00028374311115506945,0.0008897048588943664,0.00462964964834883,0.00016031374658918846
ADNt2,0.23511450381679388,0.5225368966892701,0.0016097563530128888,0.0008454389208748689,0.01982017026503525,0.006235968161666381,0.0016114204813730973
TRE6PP,0.3694656488549618,0.589293747188484,0.00135616702433989,0.0011611373446045355,0.04080079705225913,0.006297495470769722,0.0013102827867735773
HOPNTAL2,0.022137404580152672,0.4484765491270113,5.7209820354548975e-06,0.00024850128559692625,0.0008757474113252738,0.004946798377645473,1.6634246534564987e-05
CDPPT160190,0.006870229007633588,0.3906949000894721,6.010872717202461e-06,0.00017033746840539705,0.00031078264114886003,0.003255371525931267,1.0561039324964816e-05
VALt2r_rev,0.4396946564885496,0.6164705882352941,0.001183981746252989,0.0013340980849358417,0.0449794006585559,0.006314727943105907,0.0011717460322277628
PGSA160190,0.012977099236641221,0.42979002624671914,2.424188262143674e-05,0.00019622467532111316,0.0007719658700208461,0.004250982517265739,5.982377333504398e-05
PGSA2,0.0061068702290076335,0.43783422459893045,4.837252255303445e-07,0.00015881960971081096,0.0005513187534373014,0.0030957438375684644,4.837252255303443e-07
MAS6,0.6076335877862595,0.6956983536909187,0.0032011086043212977,0.0018052784790882996,0.05195782453483167,0.00634002768328821,0.003126418704051156
MCACP,0.007633587786259542,0.4142947501581278,3.33235306613971e-07,0.00013808474936922963,0.0008681077699636461,0.003478581646914729,3.332353066139699e-07
RBFSb,0.004580152671755725,0.38734476641040805,8.713649487778764e-06,0.000189203130994004,0.0003691312787904677,0.0025803566434910723,2.2210042967663023e-05
PPSC1,0.6068702290076335,0.6953290870488322,0.0029535850199638608,0.0017897688540331118,0.05201409935846823,0.006339941560193303,0.002882306433947938
OTSB1,0.366412213740458,0.5879712746858169,0.0005492087991087188,0.001105565406930934,0.04079525362714396,0.006296613229674937,0.0005404885765789683
ECHA192,0.3267175572519084,0.5723023154215815,2.9311120881671773e-05,0.0009566545887059769,0.03839447081061149,0.00628346738542186,2.976656469579765e-05
MNt2,0.233587786259542,0.5221203666799522,0.0004434942106628814,0.0007758734316958019,0.019777731485935774,0.006235068465974971,0.00048225563486150794
NAGINSP,0.009923664122137405,0.3901131625967838,1.9735471587047018e-05,0.0002343022971017758,0.00036679676920877005,0.0038099732802020815,4.100189360747097e-05
MALS,0.41068702290076337,0.6017455213596693,0.000764090138822671,0.0012175576896985654,0.042558431367193825,0.006308358810863016,0.000813385615280593
DCPDP,0.3702290076335878,0.589293747188484,0.0021377929843418714,0.0011652898368464293,0.040834368256382966,0.006297719674261627,0.0020012851847382935
ASNN,0.33893129770992364,0.5765845070422535,0.00027638501678774554,0.0010153662474377588,0.038758780852260456,0.006287840785258781,0.0002702817505533886
INO1,0.006870229007633588,0.41117388575015695,5.7273125692297e-06,0.00019314070613024142,0.00019665465568069932,0.003231324691415177,2.726831638497402e-05
PNCA,0.33511450381679386,0.5755711775043937,0.0012368863865242796,0.001034176351504311,0.03876460577467822,0.006286528296385938,0.001230492850618558
FADE2,0.5603053435114503,0.6714505381855459,0.0020945398232128337,0.001646177154016809,0.0509142440484921,0.006334412659626231,0.0020520067069949156
FADE3,0.5603053435114503,0.6714505381855459,0.0020945398232128337,0.001646177154016809,0.0509142440484921,0.006334412659626212,0.0020520067069949156
CHORM,0.0053435114503816794,0.4120792702107581,5.43334171067272e-06,0.00015895196651844818,0.00017474694705021376,0.0028601679174982187,4.300488210617954e-05
FADE1,0.5603053435114503,0.6714505381855459,0.0020945398232128337,0.001646177154016809,0.0509142440484921,0.006334412659626158,0.0020520067069949156
FADE6,0.5603053435114503,0.6714505381855459,0.0020945398232128337,0.001646177154016809,0.0509142440484921,0.006334412659626121,0.0020520067069949156
FADE7,0.5603053435114503,0.6714505381855459,0.0020945398232128337,0.001646177154016809,0.0509142440484921,0.006334412659626085,0.0020520067069949156
FADE4,0.5603053435114503,0.6714505381855459,0.0020945398232128337,0.001646177154016809,0.0509142440484921,0.006334412659626085,0.0020520067069949156
FADE5,0.5603053435114503,0.6714505381855459,0.0020945398232128337,0.001646177154016809,0.0509142440484921,0.006334412659626067,0.0020520067069949156
FADE233,0.029770992366412213,0.44588155207624236,8.678211599017225e-07,0.00021883269126016653,0.0029535817492540818,0.005264389256496583,1.0120837790348647e-06
MBCOAi,0.029770992366412213,0.44588155207624236,8.486929915414153e-07,0.00021886686493595772,0.002955738198857026,0.005264406370443556,1.0130059244986498e-06
OIVD3,0.029770992366412213,0.44588155207624236,8.68459166976623e-07,0.00021883239513265736,0.002953666750410664,0.005264389383875601,1.0328148395763932e-06
PPNDH,0.40458015267175573,0.6009174311926605,0.0016399243165188596,0.0012358464145523819,0.04081300710442164,0.006306888389105044,0.0016091272104855068
KATG1,0.022900763358778626,0.42671009771986973,0.0030554818790434054,0.0003947073608315243,0.0015199112953743705,0.004950818358348879,0.003056393763294948
CAT,0.33511450381679386,0.5758241758241758,0.0007494400083964505,0.0010486634829060852,0.03840428589160184,0.006286506053296288,0.0007119984280528041
MCITS,0.4099236641221374,0.6014692378328742,0.0007067306017658863,0.0012135087710892086,0.04256740601551984,0.006308168668899528,0.0006977398385777507
AOXSr,0.21755725190839695,0.5194290245836638,0.0004847417857813293,0.0007794894559622598,0.015338556036655874,0.006222797714397224,0.000510191621735293
LEUabc_rev,0.4396946564885496,0.6164705882352941,0.0011864036428883224,0.0013341843073987093,0.04497892415775016,0.006314728051879219,0.0011741338257501338
PYRD1,0.022900763358778626,0.4279647174126103,2.9496884050595594e-05,0.0002496223941871987,0.0014937799847822438,0.00498447644259459,4.2127907673897366e-05
MYC1CYC5,0.029770992366412213,0.4572425828970332,5.85290636999764e-06,0.00030815246559978097,0.0012380244703303549,0.005239655800758029,1.1178276515197282e-05
ETOHt2r,0.23206106870229007,0.5217045001991238,0.001575242127087048,0.000836918147550649,0.019592277074350198,0.006233758348319604,0.0015710380227305504
