,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,load_centrality
CYRDAAT,0.1,8.787284421825007e-30,1.1663235731488987e-06,0.0011002671419831384,2.1589131230870933e-06
FADD262,0.015267175572519083,8.473452835331306e-30,1.0718084989859629e+20,0.00040509201072844425,4.1016661053408725e-06
COabc,0.1435114503816794,8.473452835331306e-30,6.324610344595028e+82,0.0007000067668256132,2.469538073263159e-05
IPDDI,0.00916030534351145,8.473452835331306e-30,0.00010685163234225803,0.00014034727333047176,0.0002016757170081341
COabc_rev,0.1435114503816794,8.473452835331306e-30,3.162305172297514e+82,0.0007000067668256132,0.0006738659302460466
PYK,0.3137404580152672,8.473452835331306e-30,1.6299693568929591e+96,0.005146327951529872,0.00041771361047862924
SHCHCS3,0.010687022900763359,8.473452835331306e-30,0.0006496422302439365,0.00018148943480399523,0.0007057162503452651
PGL,0.11221374045801527,8.473452835331306e-30,5.53158716560429e+21,0.00047326273649816265,2.5074263540801475e-06
HACD9,0.22213740458015266,8.473452835331306e-30,2.1649133719529578e+97,0.0012657576773448037,0.0009023005597907424
ATPS,0.13282442748091602,8.473452835331306e-30,3.162305172297515e+82,0.0006801842104118708,1.8221505861547255e-05
PIabc,0.14274809160305343,8.473452835331306e-30,7.601497961063582e+66,0.0008278692749878287,0.0007363744805043444
KSH,0.3229007633587786,8.549790248262208e-30,0.0006496422302439365,0.0007665024589479224,0.0006496422302439365
GND,0.22519083969465647,8.473452835331306e-30,2.090358587760062e+42,0.002202499547753683,0.003988958632574745
CD2abc1_rev,0.1435114503816794,8.473452835331306e-30,3.162305172297514e+82,0.0007006908708163178,0.0006738659302460466
CD2abc1,0.14274809160305343,8.473452835331306e-30,6.324610344595028e+82,0.0007000261601766074,2.399498693934143e-05
PTHIO1,0.008396946564885497,8.473452835331306e-30,1.649559713066832e-05,0.00015436112727262635,2.0055295422099212e-05
HCYSMT,0.011450381679389313,8.473452835331306e-30,2.0107119219450961e+40,0.0016768225400130151,1.2349942083498606e-05
2PLS,0.007633587786259542,8.549790248262208e-30,0.0,0.00041321900385365176,0.0
GSNt2,0.0,0.0,0.0,0.00013375100571644895,0.0
PAPSR,0.015267175572519083,8.473452835331306e-30,0.00023318327258215263,0.00018147681782961547,1.8898434573956096e-05
ALDD2x,0.31679389312977096,8.473452835331306e-30,1.2602779395566465e+117,0.0010488149172202573,0.000220145436851886
IPPMIa,0.11145038167938931,8.473452835331306e-30,2.4028749006253706e+27,0.00045960684036737073,2.125119794603026e-06
IPPMIb,0.2083969465648855,8.473452835331306e-30,1.594647101405278e-29,0.0001447477380324521,0.00015474384592374616
CYSabc_rev,0.1450381679389313,8.473452835331306e-30,3.1623051723657726e+82,0.0007106428987798709,0.0006741940288316345
PTHIO5,0.003816793893129771,8.473452835331306e-30,5.308234950197176e-06,0.00018625205649445015,5.8561554435545025e-05
MBTA1,0.3251908396946565,8.473452835331306e-30,4.677989259948058e+88,0.000895735801376017,0.00018062118433834998
HADA21,0.20916030534351146,8.473452835331306e-30,0.0,0.00016165666035800974,0.00015266240312184328
FAS29,0.14198473282442747,8.473452835331306e-30,4.3833275973978705e+88,0.0007429073692349677,8.75411098385304e-05
INHA4,0.1435114503816794,8.473452835331306e-30,4.383327562737623e+88,0.0007429251413625764,7.196557548029794e-05
INHA5,0.14274809160305343,8.473452835331306e-30,4.383327562737623e+88,0.0007429251995010572,7.673244103374431e-05
INHA6,0.14274809160305343,8.473452835331306e-30,4.383327562737623e+88,0.0007429066511839077,8.710281733095385e-05
INHA7,0.14198473282442747,8.473452835331306e-30,4.383327562737623e+88,0.0007429065967428286,8.649777926962563e-05
INHA1,0.1450381679389313,8.473452835331306e-30,1.0227764313054476e+89,0.0007429064112111335,0.001242359281716046
INHA2,0.1435114503816794,8.473452835331306e-30,8.766655125475263e+88,0.0007429070652958973,7.233420042046615e-05
INHA3,0.1435114503816794,8.473452835331306e-30,4.383327562737623e+88,0.0007429072470538724,7.190990895512351e-05
G16MTM1,0.007633587786259542,8.473452835331306e-30,4.253587384224187e+70,0.00022837070323705565,0.00011045548422211129
VIUB,0.1435114503816794,8.473452835331306e-30,7.600556681828096e+66,0.0007938799548900304,0.0007362647445987093
FAMPL1,0.13740458015267176,8.473452835331306e-30,5.046768550475545e+78,0.0007785099789656952,2.330853689507402e-05
INHA8,0.14198473282442747,8.473452835331306e-30,4.383327562737623e+88,0.0007429065971740058,8.649777926962563e-05
INHA9,0.14198473282442747,8.473452835331306e-30,4.383327562737623e+88,0.0007429065971740058,8.649777926962563e-05
H2Ot,0.11145038167938931,8.488658669573397e-30,68892412.07344438,0.00045960684036737073,0.0006508085538170854
G1PACT,0.08473282442748091,8.473452835331306e-30,2.416535668867585e+48,0.0008286520627114065,0.0008060440347059083
MANpts,0.012977099236641221,8.549790248262208e-30,0.0,0.0005033327221853202,0.0
Clabc,0.14274809160305343,8.473452835331306e-30,6.324610344595028e+82,0.0007000261601766074,2.3982662477438838e-05
Clabc_rev,0.1435114503816794,8.473452835331306e-30,3.162305172297514e+82,0.0007006908708163178,0.0006738535217971613
PKS33,0.3702290076335878,8.473452835331306e-30,5.911689860194451e+70,0.0009572181705735961,0.00023059721546125968
PKS32,0.3702290076335878,8.473452835331306e-30,5.911689860194451e+70,0.0009572181705735961,0.00023059721546125968
PKS31,0.3702290076335878,8.473452835331306e-30,5.911689860194451e+70,0.0009572181705735961,0.00023059721546125968
PUNP4,0.0,0.0,0.0,0.00013375100571644895,0.0
KASB1,0.024427480916030534,8.473452835331306e-30,3.9257106273046986e-08,0.0002903541375235496,2.6895778802713535e-05
FAS69,0.09694656488549618,8.473452835331306e-30,4.361770018670364e+79,0.0009626452656080231,1.764774762765531e-05
KASB3,0.024427480916030534,8.473452835331306e-30,2.983669094734864e-07,0.00034192522530395266,2.640950816361061e-05
KASB2,0.024427480916030534,8.473452835331306e-30,1.4918342636761397e-07,0.00034437085260214154,2.6895746931984084e-05
KASB5,0.02366412213740458,8.473452835331306e-30,1.177756155632794e-06,0.0001673254300821285,2.6896942628632324e-05
KASB4,0.024427480916030534,8.473452835331306e-30,5.967337622087142e-07,0.0003444154683812269,2.640969187585111e-05
KASB7,0.022900763358778626,8.473452835331306e-30,0.0,0.00015131596563997565,2.6896942628632324e-05
KASB6,0.022900763358778626,8.473452835331306e-30,0.0,0.0001511849718412209,2.6896942628632324e-05
IPPS,0.1946564885496183,8.473452835331306e-30,3.184280431766332e+64,0.0010217321959214358,0.0007488129441776109
KASB8,0.022900763358778626,8.473452835331306e-30,0.0,0.00015131596564539547,2.6896942628632324e-05
FAS62,0.10916030534351145,8.473452835331306e-30,5.21226344519835e+91,0.0007933357190821888,0.0007568597888535396
FAS63,0.20916030534351146,8.473452835331306e-30,0.0,0.0001619044410315016,0.00015548839814733144
FAS64,0.14198473282442747,8.473452835331306e-30,4.383327562737623e+88,0.000742907369221713,5.5529946709238946e-05
FAS65,0.09541984732824427,8.473452835331306e-30,4.361770018670364e+79,0.0009627762825586814,1.5915226018522572e-05
FAS66,0.09465648854961832,8.473452835331306e-30,4.361770018670364e+79,0.0009626452879577587,1.5418277719138607e-05
FAS67,0.09236641221374045,8.473452835331306e-30,4.361770018670364e+79,0.0009626452879577587,5.333959700516416e-06
LYSabc,0.1465648854961832,8.473452835331306e-30,1.5701228347297372e+67,0.0007002860827513541,0.0006391556954302862
GLYOX,0.11297709923664122,8.627515614155489e-30,0.0006496952449537099,0.0009030278876176704,0.0006501379488248655
MG2abc_rev,0.1435114503816794,8.473452835331306e-30,7.601497961063595e+66,0.0007006908708163178,0.0006738185995856178
PRAMPC,0.11221374045801527,8.473452835331306e-30,531937.4576953072,0.0006065159909864195,0.0006496422302439365
IG3PS,0.02748091603053435,8.473452835331306e-30,2.1812231074492356e+38,0.0007352729316070653,0.002246190701817153
ATPPRT,0.01603053435114504,8.473452835331306e-30,2.01270364925078e+46,0.0010937670613965203,3.5843461795497117e-06
HPDCAt,0.0015267175572519084,8.488658669573397e-30,0.0006508085538170854,0.0001421557460719832,0.0006508085538170854
