,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
HEMEOS,0.3928860145513339,0.5916979254786792,0.0010880806149258496,0.0009040200984012252,0.02359117769530019,0.0011045710313355866
HEMEAS,0.6151980598221504,0.6984806464674073,0.00029873742570929706,0.001219305386353724,0.04058631890669104,0.00029738704965026494
GSEALD,0.6386418755052546,0.7102436770989722,0.0018674928859037099,0.0013602282102276122,0.04076331328651126,0.001860320232113308
CPPPGO2_1,0.1269199676637025,0.4927637437407051,7.749359404577229e-05,0.00037276963711302337,0.007988453888824416,8.204159354149854e-05
FPRA,0.5004042037186742,0.6396650690190534,8.418054645258535e-05,0.0010081020920332082,0.03557168409412674,8.375030076770258e-05
THMP,0.38722716248989486,0.5885657420425554,0.00011064258733120384,0.0008300303737965216,0.024200887975975652,0.00011094048185149545
SHCHCS3,0.0274858528698464,0.45533864927938567,2.1122069397515577e-06,0.00021053949601807865,0.001078480495946997,2.148352905651891e-06
SEPHCHCS,0.5206143896523848,0.6488273803524828,0.0012105056193972101,0.0010992483377862139,0.035763591840770416,0.0011576719883539816
APPLDHr,0.5206143896523848,0.6495165225514764,0.00015335339522090996,0.0010489433794692053,0.03604080414045005,0.0001534393316993368
AOBUTDs,0.5060630557801131,0.6426902847947609,8.381677885524724e-05,0.0010174630303174405,0.035702554525365145,8.354467271149026e-05
DMBI,0.6515763945028293,0.7198585120449853,0.0016504610763394395,0.0013550268436882112,0.041191176021623616,0.0016595263529619847
HETZK,0.5392077607113985,0.6575481784755,0.00020016041618206408,0.0010862537709523845,0.036647897228334156,0.00019876138270764684
ADMDC,0.5133387227162489,0.6460853734624564,0.0002484343599510407,0.001044596021618292,0.035869521850293275,0.0002466681997593798
AHCi,0.35246564268391267,0.5763617398512865,0.00015373051552142444,0.0007701481431435816,0.022474066410705543,0.00015637111855145415
AHCYSNS,0.349232012934519,0.5752773339437582,0.00012237762171745907,0.0007606312674829097,0.022180242572813452,0.0001250330004895044
CYANST,0.4923201293451899,0.6360060384630422,0.0,0.0009850146655393758,0.035375605146740714,0.0
CYSS,0.5060630557801131,0.6430281871526972,0.0008410108726019237,0.0010665161504823152,0.035708365307036,0.0008215413144725519
CYSTL,0.3629749393694422,0.5815690023606419,0.0006618515901272451,0.0008346067302805584,0.02248083318495973,0.0006742182980773524
CYSTS,0.3354890864995958,0.5707137713319785,6.546156177334144e-05,0.0007353068213905756,0.021478663781912887,6.570786261406002e-05
HCYSMT,0.50767987065481,0.6426902847947609,0.00026214897369827373,0.001033281141220919,0.03581871730456888,0.00025983251985138084
HSERTA,0.1269199676637025,0.48843434982605033,4.056102947213309e-06,0.00037657962505376963,0.006652099910698185,4.402735201842878e-06
METAT,0.5206143896523848,0.6413422191737965,0.0014354258525771763,0.0011239269573049687,0.030026613130344996,0.0014649329040639248
METOX1s,0.33710590137429264,0.5715138373665561,0.00022422014781202796,0.0007577230843671444,0.021331559756704806,0.00022841546525486056
METOX2s,0.33710590137429264,0.5715138373665561,0.00022422014781202796,0.0007577230843671444,0.021331559756704806,0.00022841546525486056
