,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
co2_e,0.003293084522502744,0.2915197234743209,0.0009529438728121494,0.0006905025295650868,0.006574382420234694,0.0009529438728121494
co2dam_c,0.007683863885839737,0.31643018483355856,0.00011740423994264743,0.0005530863769188587,0.016375510040641424,0.00019474366345936052
co_c,0.014270032930845226,0.37641282976079904,0.0029298789757533773,0.0015817488075849492,0.031487726417292375,0.002958709786371692
co_e,0.003293084522502744,0.2625800498906302,0.0009529438728121494,0.00039556319329859955,0.0011380302770512215,0.0009529438728121494
coa_c,0.17014270032930845,0.4344142994068828,0.022939604198113823,0.014108086817113985,0.1673611872877509,0.02174254171347391
coa_e,0.003293084522502744,0.28954833058523,0.0009529438728121494,0.0004137991769890758,0.006049099389667632,0.0009529438728121494
cobalt2_c,0.006586169045005488,0.0010976948408342481,0.0009734502599486136,0.00031257093798712875,7.519048527599719e-23,0.0009734502599486136
cobalt2_e,0.003293084522502744,0.0010976948408342481,1.206258066850822e-06,0.00025663512191801866,7.519048527599719e-23,1.206258066850822e-06
cobya_c,0.0021953896816684962,0.20401317233809002,0.0,0.0017159934202060003,7.81534798628219e-05,0.0
codhpre6_c,0.007683863885839737,0.3544083549739546,0.0008710895753919115,0.0005067385764953677,0.01798942727408473,0.0009787473364194393
copre2_c,0.003293084522502744,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
copre3_c,0.0043907793633369925,0.2651204915497888,1.8093871002762331e-06,0.00030639319712394284,0.0015091446320639268,1.8093871002762331e-06
copre4_c,0.005488474204171241,0.2652231320807798,0.000574977539621163,0.00037894343492570544,0.0015636942373091437,0.0005802146775566875
copre5_c,0.0021953896816684962,0.2655865451307089,0.0,0.0003560974681634098,0.0015656656418318634,0.0
copre6_c,0.0021953896816684962,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
copre8_c,0.0043907793633369925,0.2664645730035038,0.0009541501308790003,0.0018345782246899154,0.002162133676085477,0.0009541501308790003
cpppg1_c,0.0021953896816684962,0.354024126653615,0.0,0.0004483874547754509,0.014557296524027569,0.0
cpppg3_c,0.005488474204171241,0.3536764843390058,3.5248098446255304e-05,0.0004300507479525414,0.014567739111275577,2.8055682752248535e-05
crn_c,0.003293084522502744,0.31577324400368423,0.0,0.00042052562471995875,0.01576569279871301,0.0
crn_e,0.005488474204171241,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
ctp_c,0.024149286498353458,0.34117099111785565,0.0005815662551404111,0.0012408319368373772,0.03161818389266694,0.0007598659879676628
cu2_c,0.007683863885839737,0.31570108302518624,0.0,0.0005189570564243618,0.016357643748050085,0.0
cu2_e,0.009879253567508232,0.31584663446964234,0.0019227753585602104,0.0007823592538657499,0.016378293997354597,0.0019227753585602104
cyan_c,0.008781558726673985,0.3536764843390058,0.0,0.0009903167567347371,0.01779027423339319,0.0
cys_DASH_L_c,0.03732162458836444,0.3755873630288674,0.0018804703266544192,0.0017571905250608811,0.03464820362060365,0.0022856918437648287
cyst_DASH_L_c,0.015367727771679473,0.3564367066413393,0.00020714449531082584,0.0009847493934069956,0.022065073364527482,0.00030808687200799387
cytd_c,0.013172338090010977,0.3725238445702307,9.688939522656269e-05,0.0010123719849927345,0.029024981005149587,0.00013162755723070436
cytd_e,0.007683863885839737,0.35495924878997626,0.0009529438728121494,0.0006108689826165952,0.020034328097858083,0.0009529438728121494
dad_DASH_2_c,0.010976948408342482,0.3368099066689549,4.814327528908308e-05,0.0014044141029495821,0.020366101272903735,5.1985364230026624e-05
dadp_c,0.009879253567508232,0.317456603412722,1.3937014537932157e-05,0.000992876137558229,0.020063653532064078,1.163556941576162e-05
damp_c,0.012074643249176729,0.33697557804459133,0.0001161231032039666,0.0010608052401683086,0.02699025567429496,0.0001245839821143491
dann_c,0.019758507135016465,0.37870168610539207,0.0010535151272375572,0.0023019183394698594,0.053634977402288314,0.0010282890238660664
datp_c,0.009879253567508232,0.31643018483355856,6.459430249010887e-05,0.0008408891806476707,0.018335043594426784,4.3650288588528167e-05
db4p_c,0.0043907793633369925,0.2596934610176855,0.00019332573430945132,0.00038554490919322443,0.0014699430598670337,0.00031246104791659126
dca_c,0.009879253567508232,0.35514326084222614,1.206258066850822e-06,0.0006209629983452717,0.021751906182344773,1.206258066850822e-06
dcamp_c,0.007683863885839737,0.28942600344936803,4.108722588461729e-06,0.0008319761465261093,0.011249349963512106,3.6529993798301782e-06
dcdp_c,0.010976948408342482,0.3177510900578174,1.4808845288172094e-05,0.0011130434914602013,0.02087862710045115,1.3042870493754246e-05
dcmp_c,0.012074643249176729,0.33697557804459133,0.0001739204432928979,0.0010592690898606214,0.02702077761886629,0.0002449493467168168
dctp_c,0.012074643249176729,0.31643018483355856,7.672225074533514e-05,0.000866422224906824,0.018364500918648424,5.9271161139006004e-05
dcyt_c,0.0043907793633369925,0.3013952266452504,2.9754365648986948e-06,0.0004543573932713047,0.008969136506676103,3.1161666726979566e-06
ddca_c,0.009879253567508232,0.3553274637783476,4.020860222836073e-07,0.0005908544022955684,0.020789848340221895,4.0208602228360727e-07
decd_tb_c,0.014270032930845226,0.3047470418881914,0.002098698918164412,0.0010659602423523252,0.009325013651143103,0.0020154349139403604
decda_tb_c,0.008781558726673985,0.3020596782031103,0.0022904696046270765,0.0010912427373881556,0.008308364922751728,0.0025248891247793546
decdman1p_tb_c,0.006586169045005488,0.26237891618715214,0.0016277328705457574,0.0004346275576136021,0.0009807357114983211,0.0016079525426396996
decdp_c,0.0043907793633369925,0.25288717244911557,0.0,0.00038033324709244634,0.0007713107331012474,0.0
decdp_tb_c,0.007683863885839737,0.2527938561493189,0.000324851299240219,0.00038033324709244634,0.0007713107331012474,0.0002762883691783447
decdpa_tb_c,0.0043907793633369925,0.227522866212107,7.583645312482822e-05,0.0004674782197992123,0.00038513585297213535,6.821244005627263e-05
decdpr_tb_c,0.0043907793633369925,0.26907751381172595,3.3595876387922125e-05,0.00047307462611651945,0.0016678921936391642,3.6850391643845794e-05
decdr_tb_c,0.0043907793633369925,0.3020596782031103,9.434661308583215e-06,0.0006911688039971785,0.008353114198318403,9.80084679316293e-06
dgdp_c,0.012074643249176729,0.32057620503727385,3.053309539896267e-05,0.001382513613668605,0.022652707932321655,3.546244857094115e-05
dgmp_c,0.009879253567508232,0.31643018483355856,8.063027738061178e-05,0.0009236888720718726,0.01842862348811376,6.5741325459242e-05
dgsn_c,0.009879253567508232,0.3368099066689549,5.140914057173735e-05,0.0013683762776715623,0.020380393697148124,7.337399763305346e-05
dgtp_c,0.010976948408342482,0.31643018483355856,7.601179024842253e-05,0.0009236888720718726,0.01842862348811376,6.223267487958705e-05
dhap_c,0.020856201975850714,0.3577396084410727,0.005096403905589016,0.001471325338470465,0.0264697249113736,0.0050560084827831146
dhf_c,0.015367727771679473,0.3725238445702307,0.0003158890447056919,0.0016000699411981667,0.039812278049611176,0.0002717134093333818
dhlam_c,0.01866081229418222,0.3655663554774035,0.0008125560385829403,0.001724072444378383,0.037033877074647496,0.0007717655123322933
dhlpro_c,0.005488474204171241,0.27250252592070573,0.00021649171889550888,0.0005489287170432871,0.0034688289599633304,0.00019542904915514448
dhna_c,0.010976948408342482,0.2238063868554898,0.000606967600778059,0.00046677005877475755,0.0004996335809831424,0.0006086306450505917
dhnpt_c,0.006586169045005488,0.30126268696774594,0.0020926255439134337,0.0004781462801033213,0.008293549377570684,0.0020803179093715385
dhor_DASH_S_c,0.015367727771679473,0.3733358856483129,0.0012032529068051357,0.0013721540193950557,0.024411981875242492,0.001323203433995553
dhpmp_c,0.0043907793633369925,0.30126268696774594,1.288646537196012e-05,0.00040902880752414177,0.008328350658755253,1.2657572246720747e-05
dhpt_c,0.007683863885839737,0.21762114045891173,0.0009319250643667195,0.0006396381016325913,0.0005634389748544018,0.0008605304399438188
din_c,0.009879253567508232,0.3812305788339756,0.00011868509544515402,0.001585784836795871,0.03466758274387746,0.00018179649354182868
dmarach_c,0.009879253567508232,0.35514326084222614,1.3785806478295108e-06,0.000530337535315392,0.019140832332426354,1.608344089134429e-06
dmbhn_c,0.009879253567508232,0.35514326084222614,1.6801451645422164e-06,0.0005317954259083446,0.019140953623745034,2.21147312255984e-06
dmbzid_c,0.003293084522502744,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
